Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
liverpool,5563461.77,MXN,OP-694348,2016-04-11,2020-12-27,1721
AMÉRICA MÓVIL,9311375.9,MXN,OP-148497,"May 20, 2018",N/A,N/A
banorte,5792644.26,USD,OP-814131,07/11/2016,23/01/2020,1291
GRUPO MÉXICO,431793.7,USD,OP-994664,2015-12-04,10-Jun-2016,189
grupo lala,3302202.92,USD,OP-346182,08-Oct-2021,N/A,N/A
grupo méxico,8700790.8,EUR,OP-179375,25-May-2021,N/A,N/A
grupo méxico,9841469.36,USD,OP-920184,2020-05-20,N/A,N/A
liverpool,195609.3,USD,OP-337917,2022-11-18,N/A,N/A
FEMSA,9245879.09,USD,OP-670700,2021-04-07,N/A,N/A
GRUPO BIMBO,4349562.81,USD,OP-203301,"April 19, 2023",N/A,N/A
soriana,6891092.65,MXN,OP-747562,30-Jun-2020,N/A,N/A
LIVERPOOL,4712521.8,MXN,OP-745294,"March 10, 2019","December 21, 2024",2113
pemex,1012093.22,EUR,OP-612884,2019-08-10,"June 29, 2020",324
bbva méxico,2979593.13,EUR,OP-555820,19-Jul-2025,N/A,N/A
banorte,9387007.08,EUR,OP-204589,07-Mar-2025,N/A,N/A
walmart de méxico,693499.27,MXN,OP-536417,2025-05-05,N/A,N/A
walmart de méxico,8506328.96,USD,OP-944457,06-Oct-2017,06/07/2023,2070
GRUPO MÉXICO,1811124.66,EUR,OP-635603,"December 28, 2022",N/A,N/A
grupo carso,5062548.45,MXN,OP-461216,26/12/2023,N/A,N/A
ALSEA,3596836.06,EUR,OP-807572,02-Oct-2016,"August 08, 2020",1406
walmart de méxico,8558856.43,USD,OP-577200,19-Jun-2017,N/A,N/A
walmart de méxico,1064859.69,USD,OP-151424,2019-06-21,N/A,N/A
SORIANA,3282536.87,MXN,OP-192122,"March 20, 2019",11-Oct-2021,936
grupo méxico,9983338.39,MXN,OP-922622,16-May-2016,01/06/2020,1330
ALSEA,5089496.35,MXN,OP-764279,2017-12-02,N/A,N/A
FEMSA,2719956.76,EUR,OP-789490,"March 15, 2019",N/A,N/A
GRUPO LALA,9195257.73,MXN,OP-742677,2024-03-06,"January 12, 2025",312
soriana,6734197.58,EUR,OP-463826,22-Jan-2025,N/A,N/A
SORIANA,7316347.52,MXN,OP-541056,2024-10-12,N/A,N/A
GRUPO MÉXICO,7892627.97,MXN,OP-233275,2018-01-11,"August 22, 2024",2415
américa móvil,2981002.02,USD,OP-576359,"September 29, 2016",2023-11-18,2606
grupo bimbo,8306372.83,USD,OP-560741,14-Nov-2015,07/10/2019,1334
SORIANA,4153318.37,MXN,OP-796358,20/01/2017,2017-09-08,231
femsa,8932489.7,USD,OP-763865,20-Jun-2024,2025-02-13,238
AMÉRICA MÓVIL,9947793.7,MXN,OP-977831,26/06/2024,N/A,N/A
GRUPO MÉXICO,5401542.97,MXN,OP-422166,"August 27, 2023","May 20, 2025",632
liverpool,5147533.92,MXN,OP-818161,07-Jun-2017,N/A,N/A
GRUPO MÉXICO,7105376.97,MXN,OP-129876,2017-07-16,N/A,N/A
WALMART DE MÉXICO,2535246.71,MXN,OP-167158,2022-07-22,N/A,N/A
GRUPO BIMBO,7737738.94,EUR,OP-459414,12-Sep-2023,N/A,N/A
liverpool,305529.33,MXN,OP-913195,01-Mar-2022,N/A,N/A
CEMEX,4531929.67,MXN,OP-625540,12/05/2023,N/A,N/A
CEMEX,3048797.79,MXN,OP-564175,18/01/2018,2022-12-14,1791
walmart de méxico,2957524.15,EUR,OP-665309,14/12/2022,N/A,N/A
liverpool,595513.5,EUR,OP-521794,"January 03, 2024",N/A,N/A
liverpool,8876819.61,EUR,OP-438753,24/07/2020,04-Dec-2024,1594
grupo méxico,9978425.01,USD,OP-449546,18-May-2022,N/A,N/A
femsa,2108266.66,EUR,OP-450944,12/08/2025,N/A,N/A
GRUPO CARSO,9126689.8,USD,OP-343667,2024-05-10,N/A,N/A
WALMART DE MÉXICO,3961543.91,EUR,OP-362115,"January 04, 2017",N/A,N/A
cemex,7283639.92,MXN,OP-989699,2022-06-14,N/A,N/A
ALSEA,4122567.33,MXN,OP-571382,07-Oct-2018,N/A,N/A
ALSEA,5653952.36,USD,OP-398917,27-Mar-2025,N/A,N/A
ALSEA,8265116.75,USD,OP-603667,"May 10, 2024",N/A,N/A
SORIANA,9533814.98,EUR,OP-441812,07/09/2020,"November 22, 2024",1597
grupo lala,3775411.41,EUR,OP-375042,"June 10, 2023",N/A,N/A
grupo méxico,651681.2,MXN,OP-495817,11-Jan-2024,N/A,N/A
GRUPO BIMBO,8507844.83,USD,OP-374141,"August 02, 2025",N/A,N/A
AMÉRICA MÓVIL,2085435.4,USD,OP-563754,2017-06-21,13/07/2020,1118
LIVERPOOL,1338895.69,MXN,OP-658860,2022-11-02,N/A,N/A
banorte,1163156.89,EUR,OP-560961,"June 07, 2021",N/A,N/A
grupo méxico,1116348.57,USD,OP-592677,15-Dec-2021,N/A,N/A
femsa,1715100.11,USD,OP-181865,12-Jun-2024,N/A,N/A
GRUPO MÉXICO,1865829.95,EUR,OP-448963,"September 15, 2020",N/A,N/A
CEMEX,8834341.26,EUR,OP-664742,20/10/2023,N/A,N/A
GRUPO BIMBO,9216949.34,MXN,OP-645162,03/08/2023,N/A,N/A
cemex,2632514.16,EUR,OP-852700,2016-11-17,2017-12-30,408
soriana,6539258.08,MXN,OP-193659,"October 19, 2018",N/A,N/A
TELMEX,4771498.41,MXN,OP-804731,2016-08-15,27/01/2021,1626
telmex,4697809.96,EUR,OP-930041,23/10/2022,"February 04, 2025",835
grupo lala,5888086.11,EUR,OP-871115,"October 04, 2021",N/A,N/A
grupo bimbo,5264564.28,MXN,OP-856571,"October 19, 2022",N/A,N/A
grupo lala,7293261.02,EUR,OP-559833,20/12/2024,N/A,N/A
walmart de méxico,2376191.61,EUR,OP-548586,01/10/2018,2019-02-03,389
grupo méxico,2168225.67,MXN,OP-955492,24/02/2025,N/A,N/A
bbva méxico,3399448.98,USD,OP-572768,2016-01-17,2018-12-10,1058
walmart de méxico,6255843.37,USD,OP-121694,30/10/2015,"April 11, 2024",3086
TELMEX,1406380.03,EUR,OP-857671,21/08/2021,07/12/2024,1056
femsa,9989964.93,USD,OP-784750,2020-02-16,2021-01-26,345
alsea,9461538.94,EUR,OP-881743,2016-09-24,2017-08-13,323
banorte,2294111.76,USD,OP-807834,10/11/2021,N/A,N/A
TELMEX,2689516.38,USD,OP-953403,25-Jul-2023,"August 16, 2025",753
grupo carso,4812441.55,MXN,OP-874254,03/01/2016,09-Apr-2018,769
BANORTE,7649074.26,EUR,OP-215964,02-Dec-2019,N/A,N/A
LIVERPOOL,892278.22,MXN,OP-360374,"August 22, 2021","November 19, 2023",819
TELMEX,9052091.55,USD,OP-756238,06-Jul-2025,N/A,N/A
FEMSA,372609.02,EUR,OP-294708,"September 20, 2016","July 24, 2017",307
femsa,8505393.86,MXN,OP-237820,"April 01, 2018",N/A,N/A
américa móvil,2439257.55,MXN,OP-231889,03/06/2025,N/A,N/A
soriana,911597.81,USD,OP-569606,"May 15, 2019",N/A,N/A
SORIANA,3382211.04,MXN,OP-242312,2019-01-01,2023-09-24,1727
cemex,9030602.18,MXN,OP-296332,"February 13, 2020",N/A,N/A
AMÉRICA MÓVIL,1507914.03,EUR,OP-108600,"December 29, 2020",N/A,N/A
américa móvil,7097406.2,EUR,OP-729405,07-Mar-2021,2022-07-18,498
telmex,6772729.17,MXN,OP-273260,2023-07-06,N/A,N/A
GRUPO BIMBO,773605.07,MXN,OP-836851,"September 02, 2024",01/05/2025,125
CEMEX,8745977.9,USD,OP-797374,29-Mar-2020,08/04/2023,1223
liverpool,1292612.33,MXN,OP-454869,"October 18, 2015",2024-11-30,3331
cemex,3708459.33,USD,OP-699666,"April 05, 2019",28-Jul-2021,845
femsa,1197826.25,EUR,OP-203112,30/07/2017,N/A,N/A
grupo carso,3042720.68,USD,OP-784736,2021-02-12,23-Jul-2023,891
WALMART DE MÉXICO,2501563.86,MXN,OP-946178,24-Mar-2024,N/A,N/A
américa móvil,9121363.98,USD,OP-805473,28/03/2021,N/A,N/A
ALSEA,4057282.72,EUR,OP-550714,30-Mar-2018,N/A,N/A
FEMSA,4502525.92,MXN,OP-780402,12-Jan-2016,02/01/2019,1116
grupo bimbo,2420889.13,MXN,OP-390140,03-Jan-2021,N/A,N/A
PEMEX,7106125.28,MXN,OP-200631,07/05/2021,06/10/2024,1071
FEMSA,2635290.59,MXN,OP-331435,12-Apr-2019,27/01/2023,1386
PEMEX,7286127.32,EUR,OP-402525,"March 16, 2018",N/A,N/A
liverpool,5657437.98,EUR,OP-154221,10/02/2020,N/A,N/A
bbva méxico,5194393.3,USD,OP-828440,"July 23, 2024",N/A,N/A
GRUPO MÉXICO,3182922.81,EUR,OP-803013,25/11/2019,N/A,N/A
SORIANA,9170675.22,EUR,OP-193956,2020-05-12,2022-04-30,718
GRUPO BIMBO,1105257.73,USD,OP-426190,"October 05, 2024",N/A,N/A
BBVA MÉXICO,855099.92,EUR,OP-919764,"March 16, 2024",N/A,N/A
alsea,8213172.18,EUR,OP-322883,2019-10-19,2021-07-01,621
GRUPO MÉXICO,4335235.15,USD,OP-154597,23/05/2024,N/A,N/A
walmart de méxico,7437787.69,EUR,OP-943619,23-Dec-2019,2024-02-23,1523
grupo lala,185139.28,USD,OP-846276,2023-01-21,N/A,N/A
soriana,9091795.97,MXN,OP-202238,2025-05-08,N/A,N/A
américa móvil,6868181.87,MXN,OP-376920,2019-02-15,2024-01-22,1802
FEMSA,4191579.33,EUR,OP-968151,"April 27, 2020",2020-06-23,57
walmart de méxico,5939224.53,USD,OP-238621,14-Aug-2025,N/A,N/A
femsa,141818.71,MXN,OP-415548,26-Apr-2017,N/A,N/A
BANORTE,5878804.1,EUR,OP-417336,"October 25, 2023",N/A,N/A
PEMEX,6643601.76,EUR,OP-280528,"October 05, 2022","September 17, 2023",347
WALMART DE MÉXICO,2648562.08,EUR,OP-533881,"May 22, 2022",N/A,N/A
FEMSA,8962260.1,EUR,OP-142133,31/12/2015,N/A,N/A
CEMEX,5572839.9,USD,OP-187080,18-Oct-2020,N/A,N/A
GRUPO LALA,8891723.39,MXN,OP-377618,"August 08, 2020",N/A,N/A
ALSEA,6506020.43,USD,OP-324026,08/10/2020,N/A,N/A
BBVA MÉXICO,5824781.35,USD,OP-792639,05/03/2017,13/12/2017,224
grupo lala,4629138.17,EUR,OP-516572,21-Nov-2015,07/10/2023,2788
GRUPO CARSO,3759485.83,USD,OP-365095,2024-07-14,N/A,N/A
GRUPO BIMBO,2067927.75,EUR,OP-508054,01-May-2019,N/A,N/A
liverpool,3353065.97,USD,OP-486206,12-Feb-2025,N/A,N/A
alsea,7947855.24,MXN,OP-779654,"May 13, 2017",14/03/2018,305
banorte,706316.03,MXN,OP-104504,25-Jun-2016,N/A,N/A
SORIANA,7941055.2,EUR,OP-611564,"April 30, 2017",N/A,N/A
cemex,7425565.92,EUR,OP-716907,2022-12-06,N/A,N/A
SORIANA,5827103.72,USD,OP-556192,31-Oct-2024,N/A,N/A
LIVERPOOL,5718544.99,MXN,OP-622717,2024-11-18,N/A,N/A
walmart de méxico,8547694.14,USD,OP-994475,"June 05, 2024",N/A,N/A
GRUPO BIMBO,9262903.95,MXN,OP-322227,2018-11-06,02-Aug-2025,2461
cemex,8707949.85,MXN,OP-498835,20-Nov-2016,N/A,N/A
AMÉRICA MÓVIL,8991945.24,MXN,OP-944665,31-Aug-2017,20/02/2024,2364
pemex,5372321.75,EUR,OP-213664,08-Nov-2022,N/A,N/A
GRUPO CARSO,1143481.77,MXN,OP-980170,"January 30, 2016",2020-06-08,1591
bbva méxico,9629427.12,EUR,OP-795704,"May 11, 2017",05-Dec-2023,2399
telmex,3684908.99,MXN,OP-231397,12-Oct-2022,N/A,N/A
bbva méxico,6620757.07,EUR,OP-429552,15-Mar-2024,N/A,N/A
grupo méxico,7800133.06,USD,OP-829123,18/07/2025,N/A,N/A
FEMSA,2382657.77,MXN,OP-521911,04-Feb-2022,18/03/2023,407
BANORTE,3643887.65,EUR,OP-525073,01/03/2021,N/A,N/A
banorte,4439797.89,MXN,OP-497431,2025-03-22,N/A,N/A
CEMEX,6075675.14,MXN,OP-732537,24/02/2022,N/A,N/A
AMÉRICA MÓVIL,6069444.51,USD,OP-534249,"August 25, 2019",N/A,N/A
GRUPO LALA,8237395.6,MXN,OP-338177,23/04/2021,N/A,N/A
GRUPO BIMBO,5458875.01,USD,OP-910818,01/07/2023,N/A,N/A
ALSEA,7765920.21,MXN,OP-833240,2019-05-14,04-Apr-2022,1056
GRUPO MÉXICO,2248401.56,USD,OP-633994,"July 22, 2019",N/A,N/A
LIVERPOOL,6985691.16,EUR,OP-658443,29/08/2023,N/A,N/A
grupo carso,5907378.87,EUR,OP-198534,08/03/2017,N/A,N/A
bbva méxico,6733216.76,MXN,OP-454973,"March 14, 2019",N/A,N/A
WALMART DE MÉXICO,4978082.97,MXN,OP-100575,"March 19, 2019",2023-07-23,1587
PEMEX,2504215.53,EUR,OP-939550,"November 19, 2021","April 28, 2022",160
bbva méxico,5673478.68,MXN,OP-695511,12-Sep-2016,N/A,N/A
bbva méxico,2355089.47,EUR,OP-517223,"September 20, 2017","August 10, 2024",2516
TELMEX,2702256.32,USD,OP-157430,2017-03-04,"October 18, 2018",593
TELMEX,1773803.2,MXN,OP-144962,12-Jul-2018,N/A,N/A
GRUPO LALA,5033276.62,USD,OP-889654,23/11/2015,21/06/2020,1672
soriana,7332624.44,USD,OP-159330,05-May-2016,N/A,N/A
GRUPO LALA,2608078.34,MXN,OP-526881,24-Jul-2022,N/A,N/A
GRUPO MÉXICO,370448.07,EUR,OP-517975,"October 21, 2020",N/A,N/A
GRUPO CARSO,1787131.03,EUR,OP-460458,"July 28, 2025",N/A,N/A
BANORTE,7928539.14,MXN,OP-527792,2021-10-21,N/A,N/A
TELMEX,7242631.94,USD,OP-385025,"October 20, 2017",2022-08-27,1772
liverpool,6188528.71,MXN,OP-454591,05/01/2019,22-May-2022,1117
GRUPO BIMBO,2040925.19,MXN,OP-761766,05-Aug-2023,N/A,N/A
PEMEX,5986482.48,EUR,OP-237946,16-Aug-2023,N/A,N/A
AMÉRICA MÓVIL,5450726.9,USD,OP-327075,"June 18, 2021",05-Jul-2025,1478
alsea,2380364.26,USD,OP-159748,12-Jul-2023,N/A,N/A
bbva méxico,283510.24,EUR,OP-483328,04/02/2017,"December 16, 2020",1354
GRUPO LALA,7013634.94,USD,OP-318764,"July 27, 2022",N/A,N/A
GRUPO LALA,9080186.0,MXN,OP-654236,28/11/2019,N/A,N/A
bbva méxico,1270640.32,MXN,OP-416990,2022-02-06,N/A,N/A
GRUPO MÉXICO,4543770.85,MXN,OP-320385,"September 04, 2016",05-Jan-2019,853
LIVERPOOL,4771829.22,MXN,OP-872348,10-May-2024,N/A,N/A
liverpool,1490813.24,MXN,OP-424318,"August 17, 2022",N/A,N/A
WALMART DE MÉXICO,7423005.93,MXN,OP-523684,"January 22, 2018",2020-09-22,974
walmart de méxico,3958471.79,USD,OP-856503,2023-01-11,16-Jun-2024,522
TELMEX,8189005.2,USD,OP-996773,11-May-2023,12-Oct-2023,154
grupo méxico,4873503.85,USD,OP-202087,2024-05-25,N/A,N/A
WALMART DE MÉXICO,2226983.7,USD,OP-453465,21/06/2017,07/03/2017,12
liverpool,5126478.84,EUR,OP-715116,"May 30, 2018",N/A,N/A
WALMART DE MÉXICO,2526842.85,EUR,OP-926203,13/10/2015,N/A,N/A
CEMEX,6097889.03,EUR,OP-235428,02/12/2015,"April 30, 2023",2999
LIVERPOOL,9970699.69,MXN,OP-643768,"May 19, 2020",N/A,N/A
SORIANA,506874.92,MXN,OP-311362,05/04/2016,09/12/2018,861
grupo méxico,4151836.15,MXN,OP-102966,02-Aug-2021,27/07/2025,1455
BBVA MÉXICO,5734402.04,MXN,OP-590013,18/08/2021,N/A,N/A
grupo lala,9799676.36,USD,OP-381449,"May 20, 2021",04-Jul-2022,410
AMÉRICA MÓVIL,2575678.68,USD,OP-595193,21/06/2025,N/A,N/A
GRUPO LALA,9258574.06,EUR,OP-767575,2020-04-28,08/11/2022,835
BANORTE,6839116.17,USD,OP-338685,19-Dec-2017,13-Sep-2022,1729
femsa,4752838.39,MXN,OP-561000,"March 20, 2022",N/A,N/A
liverpool,1532709.73,MXN,OP-432483,"June 24, 2020",2023-09-13,1176
soriana,6490176.4,MXN,OP-478248,06/07/2020,01/08/2025,1676
WALMART DE MÉXICO,9662483.21,EUR,OP-857758,09-Jun-2019,"June 20, 2023",1472
femsa,4990674.93,USD,OP-959819,"December 01, 2016","March 06, 2022",1921
grupo bimbo,8403353.36,MXN,OP-802478,2023-08-12,N/A,N/A
banorte,9337878.46,MXN,OP-860416,2024-10-07,N/A,N/A
SORIANA,585125.45,EUR,OP-285892,16/09/2019,N/A,N/A
walmart de méxico,9827655.36,EUR,OP-281358,"January 15, 2017",N/A,N/A
BANORTE,6796233.63,USD,OP-287311,2016-02-12,"June 10, 2019",1214
telmex,5812143.56,EUR,OP-316881,30/07/2022,N/A,N/A
alsea,278694.08,MXN,OP-935206,"June 03, 2019",N/A,N/A
alsea,7448256.92,MXN,OP-260427,13/08/2021,N/A,N/A
grupo carso,1256528.43,USD,OP-431925,"August 06, 2023",N/A,N/A
grupo lala,710683.16,MXN,OP-183903,13/08/2017,N/A,N/A
grupo méxico,5889623.35,USD,OP-550166,"October 17, 2023",N/A,N/A
TELMEX,7043142.34,EUR,OP-189816,04-Nov-2018,24-Aug-2019,293
liverpool,1866166.66,USD,OP-176985,"June 30, 2018",24/07/2022,1485
bbva méxico,7974623.96,EUR,OP-236302,2022-06-25,2025-01-04,924
LIVERPOOL,7641535.63,EUR,OP-789820,27/12/2023,N/A,N/A
GRUPO MÉXICO,9832178.03,USD,OP-832393,26-Oct-2018,05/09/2020,561
CEMEX,2356566.86,MXN,OP-856645,2022-08-21,N/A,N/A
TELMEX,5651564.14,MXN,OP-435527,"October 19, 2016",N/A,N/A
cemex,9105801.99,EUR,OP-294967,26/10/2022,N/A,N/A
GRUPO CARSO,5562171.02,EUR,OP-915704,2021-12-24,N/A,N/A
AMÉRICA MÓVIL,5653655.38,MXN,OP-753143,2021-04-29,N/A,N/A
TELMEX,4744074.71,USD,OP-282803,"May 17, 2018","November 02, 2020",900
grupo bimbo,688147.65,USD,OP-615638,12/04/2018,N/A,N/A
SORIANA,4482421.99,MXN,OP-694610,"August 02, 2023",N/A,N/A
telmex,4693312.53,MXN,OP-561063,20-Nov-2019,2024-12-08,1845
PEMEX,1746783.01,USD,OP-238749,"September 14, 2020",N/A,N/A
WALMART DE MÉXICO,3041127.18,MXN,OP-720111,"September 09, 2018",N/A,N/A
TELMEX,3392786.97,EUR,OP-121787,09/05/2019,N/A,N/A
pemex,6096318.05,EUR,OP-257636,09-Dec-2021,15-Jun-2022,188
grupo lala,6697620.36,EUR,OP-549933,07-Oct-2015,08/05/2018,1033
LIVERPOOL,6553300.94,MXN,OP-422332,01/08/2017,27/05/2019,869
WALMART DE MÉXICO,648630.68,USD,OP-507599,11-May-2020,N/A,N/A
walmart de méxico,756489.99,MXN,OP-208313,25/06/2018,2025-05-20,2521
liverpool,1383970.38,EUR,OP-367090,"July 02, 2021",N/A,N/A
cemex,1883366.17,USD,OP-328723,29/01/2017,11/08/2017,283
walmart de méxico,5362121.13,MXN,OP-215533,"June 25, 2016",15/07/2016,20
GRUPO MÉXICO,4521385.28,EUR,OP-685403,"July 04, 2016",06-Jan-2017,186
BANORTE,8850810.61,USD,OP-419264,13/10/2023,N/A,N/A
grupo bimbo,114023.19,USD,OP-490179,2019-04-09,N/A,N/A
liverpool,3070230.77,USD,OP-631872,21-Jun-2023,N/A,N/A
FEMSA,2637727.99,MXN,OP-803775,2019-08-23,N/A,N/A
grupo lala,129019.65,MXN,OP-578814,2021-12-13,N/A,N/A
telmex,8793383.23,EUR,OP-697834,01-Jul-2020,"March 02, 2021",244
grupo méxico,5212968.49,EUR,OP-115104,30-Oct-2017,N/A,N/A
bbva méxico,577195.17,MXN,OP-605655,08-Mar-2023,2023-04-18,41
TELMEX,9796950.55,MXN,OP-218517,06/09/2020,18/12/2020,192
femsa,2189749.74,MXN,OP-134542,23/08/2025,N/A,N/A
GRUPO BIMBO,3784273.55,MXN,OP-320973,18-Aug-2024,N/A,N/A
LIVERPOOL,5760570.81,USD,OP-476854,05-Apr-2016,06/01/2025,3344
FEMSA,7806139.75,EUR,OP-486228,24-Aug-2018,N/A,N/A
grupo carso,2524329.34,MXN,OP-506790,17-Jun-2019,N/A,N/A
soriana,302449.31,MXN,OP-216237,"April 20, 2020",01-May-2020,11
CEMEX,7716234.62,USD,OP-921782,27-Feb-2019,N/A,N/A
banorte,3520603.67,USD,OP-879815,02-Apr-2019,N/A,N/A
grupo carso,7747607.36,USD,OP-195360,30/11/2023,N/A,N/A
soriana,5455044.38,MXN,OP-612242,04/04/2020,16-Nov-2024,1687
grupo méxico,6050083.72,EUR,OP-753497,23/03/2021,03-Oct-2023,924
grupo carso,7375679.04,USD,OP-969228,"June 24, 2025",N/A,N/A
telmex,1099352.79,EUR,OP-879339,"February 23, 2024",N/A,N/A
banorte,3927929.08,EUR,OP-726133,2021-09-02,01-Dec-2022,455
liverpool,5879605.79,EUR,OP-202293,2024-06-07,N/A,N/A
GRUPO CARSO,4379754.79,USD,OP-968118,2023-06-09,N/A,N/A
cemex,7227421.23,MXN,OP-561292,"February 07, 2016",09-Feb-2024,2924
WALMART DE MÉXICO,726975.8,EUR,OP-144052,12-Feb-2023,N/A,N/A
banorte,5083476.66,EUR,OP-552157,07-Oct-2018,02-Mar-2022,1242
TELMEX,7504401.53,USD,OP-505637,25-Jul-2019,N/A,N/A
alsea,220064.6,USD,OP-228881,20-Nov-2018,2020-02-28,465
cemex,469605.45,EUR,OP-156392,02-Feb-2025,N/A,N/A
grupo lala,7875544.61,MXN,OP-566711,2020-12-16,N/A,N/A
ALSEA,4293309.95,USD,OP-600620,2020-04-16,23-Jan-2022,647
BANORTE,7455866.9,MXN,OP-917945,14-Apr-2020,2024-10-22,1652
cemex,4330274.22,EUR,OP-900971,17/07/2024,N/A,N/A
grupo carso,8932906.65,EUR,OP-875803,25/12/2018,N/A,N/A
TELMEX,5367529.65,MXN,OP-884462,04-Oct-2015,20-Nov-2023,2969
alsea,3540069.96,USD,OP-514052,15/05/2016,17/09/2020,1586
ALSEA,5351614.19,USD,OP-194814,22/03/2025,N/A,N/A
FEMSA,3765526.61,MXN,OP-216118,"November 21, 2017",2020-09-19,1033
AMÉRICA MÓVIL,3917730.9,MXN,OP-359429,14/09/2019,2020-04-16,215
pemex,6574215.25,EUR,OP-197860,18/11/2022,03-Mar-2025,836
grupo méxico,4085435.24,MXN,OP-562176,28-Sep-2015,2020-07-27,1764
cemex,5448584.72,MXN,OP-189058,"August 26, 2021",N/A,N/A
grupo bimbo,2891675.08,USD,OP-576947,"October 24, 2018",08/01/2023,1742
grupo lala,8399873.41,MXN,OP-840459,"January 28, 2018",N/A,N/A
telmex,3926622.71,EUR,OP-376428,"January 07, 2017",10/02/2017,268
BANORTE,2868967.0,EUR,OP-916908,26-Mar-2019,N/A,N/A
GRUPO MÉXICO,9227703.22,MXN,OP-244119,30/08/2022,N/A,N/A
grupo méxico,9949449.79,USD,OP-684495,2015-09-14,2016-01-17,125
WALMART DE MÉXICO,1871716.97,MXN,OP-311259,26-May-2022,N/A,N/A
grupo bimbo,2040794.5,MXN,OP-316255,28/04/2021,N/A,N/A
walmart de méxico,3939368.66,MXN,OP-822258,2021-08-17,N/A,N/A
grupo méxico,8171758.47,EUR,OP-290182,"February 12, 2023",N/A,N/A
liverpool,2802053.05,MXN,OP-764698,"August 14, 2018","July 28, 2022",1444
GRUPO CARSO,450579.8,EUR,OP-871675,13-Aug-2017,N/A,N/A
BBVA MÉXICO,8805334.34,USD,OP-639708,24/04/2016,25-Aug-2020,1584
SORIANA,3569189.89,EUR,OP-201463,2024-02-08,N/A,N/A
GRUPO CARSO,2985158.21,MXN,OP-153394,31/05/2021,N/A,N/A
grupo carso,9402174.55,USD,OP-861166,07/03/2023,N/A,N/A
grupo méxico,1784062.42,USD,OP-392535,2023-04-22,N/A,N/A
GRUPO CARSO,6255443.43,MXN,OP-849472,07-Nov-2015,07/04/2016,240
ALSEA,7256450.6,USD,OP-429080,2021-11-19,"March 27, 2025",1224
telmex,2424857.05,EUR,OP-733189,09-Feb-2024,N/A,N/A
grupo méxico,9763044.57,EUR,OP-156774,"October 06, 2023",N/A,N/A
GRUPO CARSO,5206697.57,MXN,OP-816599,03-Dec-2016,2019-04-09,857
FEMSA,1636628.71,USD,OP-907188,2022-09-16,"November 11, 2024",787
BBVA MÉXICO,9440574.81,MXN,OP-728598,"January 02, 2024",N/A,N/A
BANORTE,2117774.88,MXN,OP-896672,14/02/2017,24-Aug-2021,1652
telmex,2775372.19,MXN,OP-793029,2020-11-19,20/05/2021,182
BBVA MÉXICO,4897978.77,USD,OP-477696,"August 23, 2025",N/A,N/A
GRUPO LALA,5408478.26,USD,OP-196465,14-Apr-2022,N/A,N/A
LIVERPOOL,2024155.82,MXN,OP-539284,2019-12-17,N/A,N/A
GRUPO BIMBO,6598257.51,USD,OP-122633,20-Aug-2023,N/A,N/A
grupo bimbo,2726522.98,MXN,OP-601905,17-Feb-2020,N/A,N/A
liverpool,8445197.85,MXN,OP-591937,"December 13, 2024",N/A,N/A
WALMART DE MÉXICO,7925434.17,EUR,OP-685100,09/04/2020,N/A,N/A
GRUPO BIMBO,8456332.6,EUR,OP-524935,"October 13, 2023","May 10, 2025",575
SORIANA,8586450.53,USD,OP-240076,14/11/2022,N/A,N/A
GRUPO MÉXICO,9905259.29,USD,OP-842276,22-Jul-2016,23-May-2018,670
GRUPO MÉXICO,9839009.51,EUR,OP-607981,09-Jul-2019,N/A,N/A
SORIANA,1528692.39,EUR,OP-671147,2019-04-16,2024-08-12,1945
grupo méxico,7688903.48,EUR,OP-168956,2020-11-16,N/A,N/A
grupo méxico,8614361.81,EUR,OP-222010,06/11/2022,N/A,N/A
grupo carso,2305000.36,MXN,OP-561756,12-Sep-2023,N/A,N/A
BANORTE,8741320.8,USD,OP-726852,2017-10-23,24-Sep-2024,2528
AMÉRICA MÓVIL,7088639.78,MXN,OP-170404,21/01/2020,N/A,N/A
cemex,7678630.59,MXN,OP-827189,10/07/2022,N/A,N/A
bbva méxico,9064366.75,MXN,OP-919016,14-Jun-2023,N/A,N/A
soriana,4838420.38,USD,OP-861332,26-Feb-2021,N/A,N/A
banorte,943116.74,USD,OP-884820,29/07/2017,17/04/2020,993
BBVA MÉXICO,8520230.31,MXN,OP-635489,02/01/2016,"April 11, 2024",2992
banorte,2544215.68,EUR,OP-537411,24-Dec-2015,2016-06-14,173
FEMSA,5052382.26,MXN,OP-844782,24-Jun-2022,N/A,N/A
BANORTE,4468291.17,EUR,OP-483950,15/11/2024,N/A,N/A
banorte,6324375.49,EUR,OP-240670,2017-08-21,N/A,N/A
LIVERPOOL,601155.65,USD,OP-878782,24-Mar-2017,30/10/2021,1681
telmex,2222072.88,USD,OP-213663,2017-11-16,31/08/2022,1749
femsa,7419710.13,USD,OP-365788,19-Feb-2020,26/05/2023,1192
grupo carso,8816601.16,USD,OP-386746,18-Jul-2017,29-Dec-2023,2355
PEMEX,8557133.32,MXN,OP-561034,"January 21, 2016",18/12/2020,1793
grupo bimbo,6324411.24,USD,OP-912684,29-Jan-2018,2019-11-28,668
walmart de méxico,6925481.59,USD,OP-693364,2024-02-11,N/A,N/A
soriana,3361787.58,MXN,OP-669368,09-Oct-2024,N/A,N/A
