Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
grupo bimbo,1370727.74,EUR,OP-184181,"May 11, 2016",28-Aug-2018,839
LIVERPOOL,4877649.16,MXN,OP-461943,06/05/2023,N/A,N/A
banorte,5112631.04,USD,OP-582285,20-May-2017,"April 07, 2021",1418
GRUPO LALA,2087101.46,EUR,OP-745278,26/06/2024,N/A,N/A
ALSEA,5028512.45,EUR,OP-433319,02-Jul-2022,03/07/2024,614
PEMEX,4162555.05,EUR,OP-401081,23/05/2020,N/A,N/A
ALSEA,4818571.91,USD,OP-452957,2023-08-06,N/A,N/A
GRUPO LALA,1901208.53,EUR,OP-786627,"May 07, 2022",N/A,N/A
pemex,4998164.31,USD,OP-452302,26-Jan-2016,"June 06, 2023",2688
alsea,601077.56,MXN,OP-269225,13-Mar-2022,N/A,N/A
GRUPO BIMBO,7188394.36,MXN,OP-830043,2020-10-02,N/A,N/A
LIVERPOOL,676126.84,EUR,OP-495563,2021-02-03,N/A,N/A
alsea,9207810.43,EUR,OP-286351,07/09/2015,N/A,N/A
AMÉRICA MÓVIL,4158302.17,MXN,OP-174351,2015-11-24,N/A,N/A
grupo bimbo,1599630.99,USD,OP-121708,25/04/2017,N/A,N/A
soriana,8299979.07,USD,OP-401366,2023-03-22,N/A,N/A
FEMSA,4704681.26,MXN,OP-216426,"July 01, 2019",2020-01-30,213
alsea,9099222.57,MXN,OP-834835,10-Apr-2018,2019-08-20,497
grupo bimbo,7424829.73,EUR,OP-781025,21-Oct-2019,06-Oct-2021,716
WALMART DE MÉXICO,3250610.3,MXN,OP-336711,2025-04-23,N/A,N/A
cemex,7303927.79,MXN,OP-407697,28/03/2023,N/A,N/A
BBVA MÉXICO,9700326.67,USD,OP-227709,2017-12-22,N/A,N/A
grupo bimbo,6322809.13,USD,OP-800506,02/02/2022,N/A,N/A
grupo carso,1581029.43,EUR,OP-102942,14/12/2017,N/A,N/A
CEMEX,9493230.96,EUR,OP-294161,08/01/2019,N/A,N/A
SORIANA,7955637.59,USD,OP-757567,26-Dec-2016,2021-05-01,1587
soriana,6486436.8,MXN,OP-304700,"November 20, 2022",N/A,N/A
liverpool,3594625.0,MXN,OP-342887,"August 14, 2017",11/08/2021,1547
cemex,723389.26,MXN,OP-926240,"February 22, 2017",27-Oct-2021,1708
GRUPO LALA,1585184.9,USD,OP-402658,"April 04, 2017",N/A,N/A
BBVA MÉXICO,4338130.47,EUR,OP-661532,06-Jun-2017,23/03/2020,1021
FEMSA,1132525.92,MXN,OP-656784,13/04/2023,N/A,N/A
WALMART DE MÉXICO,833944.38,USD,OP-813738,12-Jan-2023,N/A,N/A
BANORTE,9975355.86,EUR,OP-363807,29-Oct-2019,11-Nov-2024,1840
femsa,1393080.83,MXN,OP-409426,"May 09, 2025",N/A,N/A
femsa,171701.9,MXN,OP-672262,11/11/2022,N/A,N/A
grupo méxico,1358154.27,USD,OP-752218,2023-01-24,N/A,N/A
banorte,1843147.1,USD,OP-268853,27/08/2021,2023-03-09,559
soriana,888844.04,EUR,OP-919070,"March 05, 2021","November 01, 2022",606
AMÉRICA MÓVIL,2184428.92,USD,OP-508101,2019-04-04,08/05/2020,489
walmart de méxico,5348796.8,USD,OP-204087,12/07/2016,2016-12-13,6
AMÉRICA MÓVIL,8715840.72,EUR,OP-218707,"March 09, 2019",N/A,N/A
ALSEA,1125682.28,EUR,OP-567253,"January 26, 2021",N/A,N/A
alsea,2300183.3,MXN,OP-982802,"July 26, 2023",N/A,N/A
TELMEX,7574253.79,EUR,OP-675777,09/10/2019,N/A,N/A
FEMSA,7701412.19,USD,OP-726934,18/08/2020,N/A,N/A
cemex,9491159.28,USD,OP-448585,2022-10-12,03/10/2024,515
liverpool,6108009.47,USD,OP-953229,27/03/2021,N/A,N/A
LIVERPOOL,3055839.86,USD,OP-796030,11/10/2022,N/A,N/A
walmart de méxico,6822851.36,USD,OP-185565,02/04/2022,13/11/2024,1013
bbva méxico,7835215.02,USD,OP-695165,"September 12, 2019",2025-06-15,2103
grupo lala,3095314.46,USD,OP-129763,16/01/2019,2025-03-07,2242
pemex,334768.77,MXN,OP-408318,"November 14, 2019",25-May-2023,1288
GRUPO CARSO,4237614.49,EUR,OP-428608,2022-07-24,N/A,N/A
liverpool,3049391.44,EUR,OP-989803,2017-01-28,2019-10-01,976
liverpool,2617636.75,MXN,OP-915883,2020-03-02,2025-02-04,1800
AMÉRICA MÓVIL,4342494.98,EUR,OP-369988,04-Nov-2018,14/03/2025,2322
telmex,8637397.11,EUR,OP-942486,15-Sep-2022,N/A,N/A
SORIANA,989759.57,EUR,OP-992684,"November 03, 2017","December 14, 2019",771
AMÉRICA MÓVIL,2102783.8,MXN,OP-820615,12-Jan-2020,N/A,N/A
banorte,8592003.2,EUR,OP-794210,"May 08, 2016","February 26, 2017",294
GRUPO MÉXICO,9248304.13,EUR,OP-246230,2017-09-24,N/A,N/A
grupo lala,241782.5,USD,OP-692130,"August 28, 2021",N/A,N/A
GRUPO CARSO,8884680.6,EUR,OP-197551,"July 14, 2019",N/A,N/A
ALSEA,2253726.74,EUR,OP-582145,"October 04, 2019",25/08/2024,1787
grupo carso,3425226.77,MXN,OP-219104,11-Jun-2016,N/A,N/A
BBVA MÉXICO,7677601.31,USD,OP-343278,08-Sep-2021,"February 17, 2025",1258
PEMEX,1060053.53,USD,OP-934625,19-Nov-2020,"September 16, 2024",1397
FEMSA,6710671.42,EUR,OP-300713,08-Oct-2020,23/10/2021,380
telmex,9199067.73,EUR,OP-268250,2023-06-14,N/A,N/A
telmex,9225244.82,EUR,OP-415138,14/05/2023,24-Jul-2025,802
PEMEX,8893164.11,MXN,OP-540486,24-Sep-2017,2025-08-11,2878
WALMART DE MÉXICO,1201426.13,MXN,OP-813070,2021-06-21,N/A,N/A
pemex,1564756.55,EUR,OP-923171,16/07/2019,"May 02, 2023",1386
BBVA MÉXICO,1049653.74,EUR,OP-218149,07/03/2017,N/A,N/A
BANORTE,4695269.16,MXN,OP-875930,05-Sep-2020,N/A,N/A
WALMART DE MÉXICO,8292360.69,USD,OP-227201,27/06/2025,N/A,N/A
grupo bimbo,9361026.5,EUR,OP-581435,"October 25, 2016",24/03/2022,1976
alsea,1707627.82,EUR,OP-988829,"November 27, 2022",N/A,N/A
banorte,1403484.01,EUR,OP-253759,2016-03-10,2024-11-26,3183
liverpool,7595838.99,MXN,OP-886776,"July 14, 2023",N/A,N/A
grupo lala,8293419.56,EUR,OP-834453,16/01/2023,N/A,N/A
pemex,1551677.33,MXN,OP-470157,02-Jun-2020,N/A,N/A
SORIANA,3320953.82,EUR,OP-628180,"September 17, 2020","August 02, 2022",684
telmex,3231145.51,USD,OP-833720,"July 12, 2022",12-Dec-2023,518
CEMEX,9705630.8,USD,OP-783215,22-Apr-2021,N/A,N/A
SORIANA,6226803.83,MXN,OP-101454,2017-08-13,17/11/2018,461
AMÉRICA MÓVIL,8546081.13,USD,OP-535037,"February 09, 2016",N/A,N/A
ALSEA,2146171.65,USD,OP-146845,09-May-2024,N/A,N/A
alsea,7855037.2,EUR,OP-206519,11/04/2019,N/A,N/A
FEMSA,5783650.12,EUR,OP-736657,02/03/2024,N/A,N/A
grupo méxico,7047174.15,USD,OP-399753,16/04/2017,"January 06, 2024",2456
bbva méxico,4943223.85,MXN,OP-531843,21-Oct-2016,30/09/2018,709
AMÉRICA MÓVIL,7455372.48,EUR,OP-707530,"November 28, 2019",N/A,N/A
soriana,6229171.59,EUR,OP-859229,2016-06-04,N/A,N/A
GRUPO CARSO,5254155.03,EUR,OP-675951,2019-12-25,2022-07-17,935
FEMSA,8090244.89,USD,OP-386410,2022-12-07,N/A,N/A
femsa,251856.73,MXN,OP-469133,2015-11-05,"December 09, 2015",34
BANORTE,3309358.3,USD,OP-127009,"October 12, 2016",2022-12-22,2262
grupo bimbo,8945516.53,MXN,OP-728641,2023-01-21,N/A,N/A
liverpool,4794455.05,EUR,OP-856353,2025-03-02,N/A,N/A
telmex,5679441.17,USD,OP-823111,17/08/2017,07/08/2024,2517
WALMART DE MÉXICO,1770544.05,EUR,OP-228852,12/04/2019,"January 27, 2024",1515
telmex,865450.04,USD,OP-209710,10/08/2016,N/A,N/A
TELMEX,4772699.91,EUR,OP-989109,11/07/2019,N/A,N/A
FEMSA,2245255.12,USD,OP-814579,13-Feb-2018,N/A,N/A
pemex,8391816.08,EUR,OP-710804,"February 28, 2024",N/A,N/A
liverpool,4446104.92,USD,OP-654787,"July 29, 2024",N/A,N/A
grupo méxico,6752312.06,USD,OP-418275,2024-08-27,2025-08-05,343
ALSEA,2715924.26,USD,OP-152846,"June 01, 2017",02/11/2022,1716
femsa,5120228.08,MXN,OP-983549,2021-06-09,N/A,N/A
WALMART DE MÉXICO,1597197.72,USD,OP-222999,"November 06, 2016",17-Feb-2025,3025
SORIANA,2579448.08,EUR,OP-535733,"January 20, 2021",N/A,N/A
banorte,7873850.12,USD,OP-976425,"May 28, 2023",N/A,N/A
GRUPO MÉXICO,2474536.24,USD,OP-752514,2019-07-23,2022-12-10,1236
cemex,4258918.99,MXN,OP-185844,"May 10, 2019",N/A,N/A
pemex,1341560.17,EUR,OP-872008,08-Nov-2019,"February 15, 2023",1195
grupo bimbo,412176.74,MXN,OP-170341,21/04/2019,N/A,N/A
GRUPO BIMBO,1772387.95,EUR,OP-816332,"December 19, 2016",07-May-2018,504
GRUPO BIMBO,6019360.62,USD,OP-745355,2020-06-02,N/A,N/A
FEMSA,7050173.31,MXN,OP-547409,17/03/2019,N/A,N/A
grupo carso,1996285.51,EUR,OP-878354,14/12/2019,2024-11-11,1794
GRUPO LALA,1374687.94,EUR,OP-788558,05/09/2018,02-Sep-2024,2308
GRUPO BIMBO,4019266.54,MXN,OP-682877,"September 09, 2021",N/A,N/A
banorte,9689728.95,EUR,OP-876177,17-Feb-2025,N/A,N/A
telmex,3153272.02,EUR,OP-941136,2023-03-01,05-May-2023,65
alsea,396333.05,MXN,OP-462924,"October 03, 2020",N/A,N/A
banorte,3164853.98,EUR,OP-216978,18/09/2018,N/A,N/A
américa móvil,860154.99,USD,OP-984323,2019-06-09,N/A,N/A
ALSEA,2567250.3,EUR,OP-706699,"March 23, 2020",2023-01-28,1041
walmart de méxico,3619891.9,EUR,OP-123975,02-Jun-2016,2021-02-04,1708
cemex,6497253.02,MXN,OP-911821,09-Dec-2021,"June 10, 2024",914
WALMART DE MÉXICO,2567550.94,USD,OP-899372,"February 08, 2019",N/A,N/A
bbva méxico,9560751.56,EUR,OP-725772,13/07/2022,01/09/2024,545
ALSEA,8220562.79,MXN,OP-325725,08/10/2017,N/A,N/A
WALMART DE MÉXICO,3006999.27,MXN,OP-620442,"January 07, 2023",N/A,N/A
alsea,9426135.54,EUR,OP-957766,2021-11-03,2022-01-24,82
alsea,5651505.6,USD,OP-315899,2024-06-06,N/A,N/A
telmex,123958.78,USD,OP-688983,"March 25, 2017",22-Feb-2020,1064
grupo méxico,6635269.31,USD,OP-687978,2016-12-03,"October 22, 2019",1053
liverpool,457204.28,USD,OP-352397,21-May-2018,N/A,N/A
cemex,2478712.98,EUR,OP-945031,22/10/2023,N/A,N/A
GRUPO MÉXICO,6811378.74,USD,OP-293175,"November 26, 2020",2025-03-20,1575
telmex,6610088.94,EUR,OP-978937,2025-06-22,N/A,N/A
grupo lala,4452070.05,EUR,OP-150575,"September 21, 2020",N/A,N/A
bbva méxico,9286778.27,USD,OP-758637,29-Nov-2016,N/A,N/A
grupo méxico,9524960.57,MXN,OP-856503,2017-04-12,09-Jan-2018,272
telmex,9272176.44,EUR,OP-459840,26/08/2015,"February 27, 2025",3473
SORIANA,6652836.24,USD,OP-445403,05-Oct-2015,29/03/2021,2002
GRUPO CARSO,148079.41,USD,OP-191557,04-May-2018,"January 16, 2023",1718
AMÉRICA MÓVIL,7577380.81,USD,OP-274090,10/10/2015,15-Apr-2024,3110
walmart de méxico,9602188.94,MXN,OP-369971,2024-05-03,N/A,N/A
bbva méxico,9209507.99,MXN,OP-566636,25-May-2018,"August 05, 2025",2629
CEMEX,9624009.54,EUR,OP-742696,18-Mar-2019,N/A,N/A
TELMEX,3818729.87,USD,OP-314224,25/03/2016,"February 26, 2023",2529
soriana,9312491.9,USD,OP-946633,08-Jan-2019,N/A,N/A
GRUPO BIMBO,4751441.55,EUR,OP-850401,"July 13, 2021",N/A,N/A
BBVA MÉXICO,6987530.82,EUR,OP-668959,"March 26, 2016",2017-06-10,441
TELMEX,1603317.99,EUR,OP-679137,18-Oct-2020,"March 13, 2022",511
GRUPO MÉXICO,4584816.22,USD,OP-894456,21-Apr-2023,N/A,N/A
grupo méxico,7961932.43,EUR,OP-810930,20/10/2022,N/A,N/A
liverpool,4023613.87,EUR,OP-466506,2022-12-29,N/A,N/A
cemex,8199038.63,EUR,OP-108172,31-Dec-2019,N/A,N/A
GRUPO CARSO,4356676.36,EUR,OP-631664,2020-03-14,"November 13, 2024",1705
liverpool,9453095.67,USD,OP-172455,19/06/2016,14-Feb-2024,2796
GRUPO LALA,5123182.71,EUR,OP-698825,"May 22, 2024",2025-02-10,264
BBVA MÉXICO,3537612.63,USD,OP-195670,22-Apr-2019,N/A,N/A
grupo bimbo,1092917.89,MXN,OP-421163,29-Jun-2022,N/A,N/A
telmex,981697.7,EUR,OP-479848,"July 21, 2016",24/06/2025,3260
pemex,8342451.94,USD,OP-404641,10-Nov-2015,31-Oct-2021,2182
alsea,4185607.47,MXN,OP-329139,18-Aug-2024,N/A,N/A
grupo bimbo,2221945.0,EUR,OP-482060,11/04/2023,N/A,N/A
GRUPO CARSO,6305294.7,USD,OP-623003,2021-03-27,N/A,N/A
grupo méxico,8965262.56,MXN,OP-504345,2021-09-06,N/A,N/A
TELMEX,3675491.51,EUR,OP-587865,2020-12-05,2024-10-01,1396
AMÉRICA MÓVIL,1944036.2,MXN,OP-231220,"January 23, 2016",25/03/2022,2253
BBVA MÉXICO,8967605.74,MXN,OP-263641,21/11/2019,N/A,N/A
alsea,3116145.32,EUR,OP-512007,2018-06-26,N/A,N/A
grupo méxico,7442138.44,MXN,OP-120129,2025-03-18,N/A,N/A
ALSEA,5274615.56,MXN,OP-153462,13/09/2018,13/04/2023,1673
GRUPO BIMBO,7160538.73,USD,OP-213326,03-Oct-2021,"June 12, 2024",983
liverpool,4509692.71,EUR,OP-733127,14/11/2015,02/09/2023,2644
soriana,7104888.63,USD,OP-548432,24-Dec-2015,22/06/2018,911
femsa,159482.59,MXN,OP-815152,2023-06-11,07/01/2023,20
cemex,2091031.81,EUR,OP-744283,11-Apr-2016,26-Oct-2021,2024
GRUPO LALA,2509988.87,USD,OP-824155,"October 29, 2022","April 23, 2023",176
cemex,2213203.32,EUR,OP-886180,"March 26, 2023",06-Feb-2024,317
BBVA MÉXICO,4799356.02,EUR,OP-511075,2018-04-21,2024-12-29,2444
WALMART DE MÉXICO,4685033.09,EUR,OP-941981,07/03/2024,N/A,N/A
PEMEX,9778609.56,MXN,OP-275063,"November 04, 2022",N/A,N/A
PEMEX,4779975.5,EUR,OP-209816,2022-02-02,N/A,N/A
femsa,5414218.89,USD,OP-744319,"July 13, 2019",N/A,N/A
grupo carso,4122489.46,EUR,OP-692676,"February 29, 2020",N/A,N/A
grupo lala,3889038.0,USD,OP-424487,15/04/2018,2019-05-05,385
ALSEA,8806630.35,USD,OP-830556,2018-05-17,25/01/2021,984
cemex,8767141.88,EUR,OP-990032,23-May-2016,08-Oct-2019,1233
liverpool,2504013.67,USD,OP-499710,"June 18, 2017",28/11/2020,1259
alsea,9364359.64,EUR,OP-963321,01/06/2018,2018-05-17,131
LIVERPOOL,7963073.16,MXN,OP-691449,2021-12-13,"May 25, 2024",894
BANORTE,1122240.45,MXN,OP-807981,11-Dec-2024,N/A,N/A
SORIANA,7187932.28,USD,OP-716812,"November 09, 2020",N/A,N/A
AMÉRICA MÓVIL,3281799.6,USD,OP-774433,2022-12-25,N/A,N/A
soriana,5234813.11,USD,OP-726398,13-Oct-2015,07-Mar-2023,2702
grupo carso,124287.98,MXN,OP-652790,"June 07, 2018",2022-12-22,1659
femsa,7380834.92,MXN,OP-119216,30/08/2017,"July 22, 2022",1787
bbva méxico,4034221.95,MXN,OP-740452,04/11/2017,24-Jul-2017,104
BBVA MÉXICO,3961638.63,USD,OP-652066,2021-01-13,N/A,N/A
liverpool,9082143.24,USD,OP-407767,"March 18, 2018",2025-06-25,2656
LIVERPOOL,2315078.51,EUR,OP-792974,2016-12-12,"December 12, 2022",2191
grupo bimbo,282576.48,USD,OP-679954,2021-03-04,11/05/2023,976
walmart de méxico,6926755.03,MXN,OP-190807,04-Oct-2017,N/A,N/A
soriana,7750566.7,EUR,OP-304479,2020-08-25,N/A,N/A
ALSEA,2960710.75,EUR,OP-594704,2021-04-07,N/A,N/A
SORIANA,9212711.04,MXN,OP-252629,18/11/2017,N/A,N/A
SORIANA,7462674.31,MXN,OP-385379,"January 06, 2016",03/12/2022,2257
grupo méxico,4176588.33,USD,OP-554374,12-Dec-2019,N/A,N/A
liverpool,2874834.28,USD,OP-112516,"September 13, 2020",N/A,N/A
pemex,4857192.27,USD,OP-192043,07-Feb-2021,N/A,N/A
PEMEX,934035.23,EUR,OP-764093,14-Oct-2019,14-May-2021,578
banorte,3446404.72,USD,OP-775665,21/09/2015,29/05/2018,981
liverpool,9195911.41,MXN,OP-364714,02-Sep-2018,N/A,N/A
bbva méxico,7428459.13,USD,OP-805387,28/11/2024,N/A,N/A
BBVA MÉXICO,6399512.54,USD,OP-365779,26-Sep-2024,N/A,N/A
CEMEX,8555346.4,MXN,OP-672997,21/12/2023,N/A,N/A
banorte,9145732.54,EUR,OP-835776,06/10/2016,07/04/2018,754
GRUPO BIMBO,6850640.66,MXN,OP-576262,03-Jul-2018,2024-04-19,2117
grupo lala,3452833.26,EUR,OP-914037,23-Jun-2017,16-Aug-2017,54
alsea,4068316.11,MXN,OP-354184,"December 01, 2018",N/A,N/A
bbva méxico,4155235.57,MXN,OP-138479,"June 24, 2022",N/A,N/A
grupo méxico,1274591.15,USD,OP-497904,02-Dec-2019,N/A,N/A
cemex,9808005.36,EUR,OP-129195,10/04/2025,N/A,N/A
liverpool,198815.72,EUR,OP-137007,2022-03-08,2024-01-18,681
grupo bimbo,2502490.88,USD,OP-384607,07/02/2017,28-Dec-2020,1275
bbva méxico,3620686.66,USD,OP-790259,2022-05-21,N/A,N/A
FEMSA,9789103.34,USD,OP-197623,2015-08-26,"March 05, 2023",2748
WALMART DE MÉXICO,7998605.81,USD,OP-791130,2017-09-18,"May 28, 2021",1348
soriana,632131.02,USD,OP-519042,"August 05, 2024",2025-02-27,206
soriana,8615239.3,USD,OP-961032,"February 27, 2022",N/A,N/A
GRUPO MÉXICO,7213726.69,MXN,OP-725066,2024-04-15,N/A,N/A
cemex,877387.01,MXN,OP-558074,2015-09-15,14/02/2023,2709
grupo bimbo,1776027.25,MXN,OP-947661,07-Mar-2018,N/A,N/A
BANORTE,8131288.34,EUR,OP-697044,08-Jul-2020,N/A,N/A
femsa,195382.46,EUR,OP-595895,"August 25, 2016",05-Dec-2017,467
alsea,2927917.25,USD,OP-696986,2021-12-07,N/A,N/A
GRUPO CARSO,7678210.42,MXN,OP-506017,"August 15, 2023",N/A,N/A
telmex,5702324.55,USD,OP-830093,2019-01-09,"January 28, 2025",2211
WALMART DE MÉXICO,3632070.16,EUR,OP-505735,"July 19, 2024",N/A,N/A
grupo bimbo,2406136.62,EUR,OP-994364,09/01/2020,N/A,N/A
GRUPO CARSO,1976539.44,USD,OP-318967,"February 18, 2016",23-Apr-2016,65
SORIANA,8103621.71,EUR,OP-397529,09-Jul-2021,12-Feb-2024,948
GRUPO MÉXICO,2531404.72,USD,OP-524632,2017-08-13,03/10/2024,2401
grupo méxico,4484135.76,USD,OP-228867,2022-04-06,N/A,N/A
walmart de méxico,7453199.62,EUR,OP-175433,30/11/2022,N/A,N/A
américa móvil,9265712.85,USD,OP-199441,22-May-2017,20-Jun-2017,29
femsa,3386798.55,USD,OP-190435,2016-12-03,N/A,N/A
grupo bimbo,7986074.15,EUR,OP-890429,2016-06-12,2017-06-02,355
BANORTE,5622275.8,EUR,OP-328798,"March 23, 2022",2022-09-19,180
bbva méxico,7419946.97,EUR,OP-564686,"January 31, 2020",N/A,N/A
alsea,7800772.02,EUR,OP-729152,30/07/2018,10/05/2019,432
bbva méxico,5392209.91,EUR,OP-189682,04-Jan-2020,N/A,N/A
GRUPO MÉXICO,9551044.25,USD,OP-400853,"March 25, 2019",19-Jan-2023,1396
CEMEX,2231684.22,USD,OP-129948,2024-01-08,N/A,N/A
LIVERPOOL,2973402.86,EUR,OP-844191,"July 19, 2017",09/04/2025,2969
BANORTE,5889262.41,EUR,OP-483191,23-Apr-2018,2018-09-07,137
GRUPO BIMBO,577709.45,USD,OP-883094,14/12/2021,N/A,N/A
SORIANA,2528539.22,EUR,OP-119006,16/12/2023,N/A,N/A
femsa,6073555.47,USD,OP-732105,"April 22, 2024",N/A,N/A
liverpool,3480465.25,USD,OP-339857,2017-04-17,"August 29, 2020",1230
grupo méxico,1666139.71,EUR,OP-760772,30-Nov-2023,"March 29, 2025",485
BBVA MÉXICO,1561015.17,USD,OP-160379,2016-05-26,2019-09-11,1203
telmex,5028486.13,MXN,OP-502873,30-Nov-2020,"April 05, 2023",856
soriana,345880.09,USD,OP-405380,02-Apr-2018,10-Dec-2018,252
AMÉRICA MÓVIL,1905298.53,USD,OP-799629,"December 16, 2015","March 15, 2020",1551
SORIANA,1616137.4,MXN,OP-935001,2024-05-22,N/A,N/A
GRUPO BIMBO,1069557.47,USD,OP-382020,2020-03-24,N/A,N/A
alsea,3683624.5,EUR,OP-674907,2020-06-02,N/A,N/A
BBVA MÉXICO,7807812.63,USD,OP-307989,"February 02, 2024",N/A,N/A
GRUPO CARSO,5321072.89,USD,OP-369994,06/07/2020,2023-09-23,1203
TELMEX,3959921.93,USD,OP-757550,28-Jun-2025,N/A,N/A
grupo bimbo,7054958.84,EUR,OP-954686,16/10/2020,N/A,N/A
GRUPO MÉXICO,2790994.26,MXN,OP-319222,"February 10, 2020",N/A,N/A
liverpool,1348051.67,EUR,OP-908733,15/01/2017,"April 07, 2022",1908
telmex,2958573.16,EUR,OP-982732,2020-08-28,12-Jan-2022,502
BANORTE,8235702.02,MXN,OP-792471,"October 09, 2024",N/A,N/A
TELMEX,8646456.08,EUR,OP-628735,16-Aug-2025,N/A,N/A
alsea,6937342.48,USD,OP-410912,"October 05, 2019",N/A,N/A
GRUPO MÉXICO,3495191.58,USD,OP-281801,"August 31, 2024",N/A,N/A
GRUPO BIMBO,9438148.45,MXN,OP-132364,27/10/2020,N/A,N/A
BANORTE,2944696.94,MXN,OP-881060,2018-07-07,20-Oct-2018,105
ALSEA,1753506.36,USD,OP-716583,26/12/2022,N/A,N/A
soriana,3466844.24,EUR,OP-687638,2021-06-06,N/A,N/A
BANORTE,5638664.64,EUR,OP-714350,15-Jan-2017,N/A,N/A
BANORTE,6301113.57,EUR,OP-485273,2020-08-19,08/08/2024,1450
PEMEX,1697999.96,EUR,OP-173288,06-Aug-2021,N/A,N/A
WALMART DE MÉXICO,9922107.98,MXN,OP-849963,29-Oct-2017,05-May-2020,919
cemex,6308438.23,MXN,OP-121675,01/02/2022,2024-11-13,1046
femsa,6851611.51,MXN,OP-597802,"November 07, 2024",N/A,N/A
grupo lala,8165029.51,MXN,OP-939215,"December 06, 2015",26-Nov-2019,1451
CEMEX,627827.24,MXN,OP-534156,09/02/2016,N/A,N/A
femsa,7068573.05,EUR,OP-459960,25/09/2015,"November 12, 2022",2605
liverpool,9976914.6,EUR,OP-116690,2023-09-05,N/A,N/A
femsa,4660848.81,MXN,OP-212451,25/02/2023,15/06/2023,110
soriana,4144745.09,MXN,OP-114704,04-Jul-2019,N/A,N/A
LIVERPOOL,4795294.37,EUR,OP-168309,04-Oct-2016,"August 14, 2023",2505
AMÉRICA MÓVIL,464269.26,MXN,OP-714633,2016-08-06,"August 26, 2022",2211
ALSEA,2782485.77,USD,OP-206414,2021-06-27,19-Jun-2025,1453
LIVERPOOL,8938149.19,USD,OP-782570,2020-12-11,N/A,N/A
SORIANA,2097034.79,EUR,OP-909566,14-Apr-2017,2020-04-29,1111
GRUPO MÉXICO,4886739.27,EUR,OP-985080,"January 12, 2025",N/A,N/A
cemex,6718067.46,MXN,OP-897556,18/09/2018,N/A,N/A
grupo méxico,5648522.96,USD,OP-723834,24-Apr-2024,N/A,N/A
GRUPO CARSO,948073.52,USD,OP-702838,17-Mar-2019,N/A,N/A
femsa,7892688.05,USD,OP-220874,"July 03, 2025",N/A,N/A
cemex,8814985.96,USD,OP-387232,07-Jun-2020,N/A,N/A
cemex,6094176.61,MXN,OP-584038,20-Apr-2022,"March 23, 2025",1068
grupo lala,6282588.24,USD,OP-825225,"July 25, 2022",N/A,N/A
WALMART DE MÉXICO,3256811.59,MXN,OP-144304,"August 07, 2018","June 08, 2020",671
alsea,9369010.13,MXN,OP-240310,07/03/2018,N/A,N/A
pemex,9630255.46,EUR,OP-589980,2018-07-18,N/A,N/A
américa móvil,1155565.23,EUR,OP-332677,15-Oct-2022,N/A,N/A
ALSEA,9196354.13,MXN,OP-705633,05-Feb-2017,10-Mar-2022,1859
bbva méxico,8162792.94,EUR,OP-427697,08/06/2016,2025-03-19,3147
grupo lala,4873264.82,MXN,OP-663641,20-Mar-2017,N/A,N/A
banorte,7605355.84,EUR,OP-904497,05/09/2018,N/A,N/A
telmex,4994752.06,MXN,OP-231515,2025-03-06,N/A,N/A
GRUPO CARSO,4183612.51,USD,OP-342596,05-Jul-2018,03-Aug-2019,394
alsea,2286925.66,USD,OP-890013,"August 31, 2019",N/A,N/A
grupo lala,8382573.7,MXN,OP-168814,"August 29, 2022",N/A,N/A
TELMEX,7864587.46,USD,OP-416502,13-Jan-2019,15/07/2020,549
grupo méxico,5888399.71,EUR,OP-767316,2023-04-17,2023-09-29,165
alsea,2046422.09,MXN,OP-185001,07/08/2022,N/A,N/A
grupo lala,2486688.3,EUR,OP-127871,08/10/2017,18/03/2023,2046
SORIANA,3043655.05,USD,OP-290373,29-Mar-2022,01/01/2024,643
BANORTE,6570834.5,EUR,OP-348924,06/07/2021,"December 02, 2022",543
grupo lala,8700991.55,USD,OP-527576,23/05/2023,N/A,N/A
GRUPO LALA,9477039.28,MXN,OP-687685,"June 04, 2018",N/A,N/A
alsea,6563309.86,EUR,OP-800994,"November 05, 2015",01/05/2020,1522
grupo carso,799893.45,EUR,OP-445342,2021-11-04,N/A,N/A
grupo méxico,1836088.7,USD,OP-269774,"April 02, 2020",N/A,N/A
GRUPO BIMBO,6372094.67,USD,OP-576533,11/05/2023,N/A,N/A
walmart de méxico,9464747.15,USD,OP-973737,29/09/2015,N/A,N/A
liverpool,2374837.53,USD,OP-954986,"October 08, 2019",30/12/2023,1544
CEMEX,3877187.33,EUR,OP-606404,2025-02-22,N/A,N/A
walmart de méxico,9432844.64,EUR,OP-998068,08-Nov-2018,2024-07-30,2091
CEMEX,5647069.07,USD,OP-134220,"November 05, 2018",N/A,N/A
BANORTE,1323941.35,MXN,OP-547573,28-Aug-2024,"July 17, 2025",323
grupo lala,6849707.51,MXN,OP-369595,22/08/2018,N/A,N/A
BANORTE,4313802.26,EUR,OP-712394,2022-02-15,N/A,N/A
GRUPO LALA,6653836.65,USD,OP-694062,"April 21, 2016",N/A,N/A
WALMART DE MÉXICO,2173281.47,MXN,OP-144585,2015-08-31,N/A,N/A
GRUPO CARSO,9764863.03,MXN,OP-445864,18-May-2018,N/A,N/A
PEMEX,3950237.61,MXN,OP-634395,17-Jul-2022,N/A,N/A
