Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
SORIANA,1024598.64,EUR,OP-450831,22/03/2018,"May 05, 2018",44
ALSEA,9513442.81,USD,OP-501514,"April 13, 2024",N/A,N/A
GRUPO CARSO,9421778.62,MXN,OP-385524,"April 07, 2021",21-Jul-2023,835
FEMSA,8115322.43,EUR,OP-762101,18-Aug-2025,N/A,N/A
banorte,5497093.23,EUR,OP-874694,"September 25, 2016",N/A,N/A
LIVERPOOL,3665240.58,MXN,OP-928820,12/09/2024,N/A,N/A
ALSEA,9762067.92,MXN,OP-596534,29/01/2023,N/A,N/A
grupo lala,1399936.9,EUR,OP-495627,"May 08, 2019",N/A,N/A
GRUPO CARSO,7779486.79,EUR,OP-606931,2025-05-24,N/A,N/A
walmart de méxico,5638619.06,EUR,OP-303771,13-Dec-2018,N/A,N/A
GRUPO BIMBO,3112485.06,EUR,OP-420048,"March 17, 2022",N/A,N/A
GRUPO LALA,3807269.09,MXN,OP-975756,25/08/2018,N/A,N/A
soriana,5358814.21,USD,OP-489967,"September 05, 2020",N/A,N/A
GRUPO CARSO,7313598.67,USD,OP-416115,02-Oct-2018,N/A,N/A
FEMSA,2712379.76,MXN,OP-930098,13/12/2016,2017-08-23,253
grupo méxico,7361611.09,USD,OP-663966,07/05/2019,N/A,N/A
BBVA MÉXICO,1179689.91,EUR,OP-810279,"May 24, 2025",N/A,N/A
TELMEX,8634931.68,EUR,OP-398478,2023-02-12,N/A,N/A
liverpool,4749871.35,USD,OP-432767,2024-10-09,N/A,N/A
GRUPO MÉXICO,6914529.83,USD,OP-643621,16-Mar-2016,"April 22, 2016",37
femsa,1940007.84,USD,OP-194299,2024-06-12,N/A,N/A
banorte,3753666.43,EUR,OP-392005,2019-04-06,N/A,N/A
GRUPO MÉXICO,4284888.14,MXN,OP-865045,27/07/2019,N/A,N/A
GRUPO BIMBO,3333101.59,USD,OP-830597,"October 06, 2023",N/A,N/A
BANORTE,403924.09,USD,OP-613042,09/09/2020,13/09/2020,4
WALMART DE MÉXICO,6296280.24,EUR,OP-713169,2023-12-04,N/A,N/A
LIVERPOOL,5083155.87,MXN,OP-163085,09-May-2022,N/A,N/A
WALMART DE MÉXICO,9571278.42,EUR,OP-683576,06-Nov-2024,N/A,N/A
cemex,1427639.59,MXN,OP-224715,16/10/2023,23/10/2023,7
grupo bimbo,9595374.78,MXN,OP-294839,"March 23, 2022",N/A,N/A
WALMART DE MÉXICO,5089015.78,MXN,OP-626861,28/03/2023,N/A,N/A
AMÉRICA MÓVIL,6362865.52,USD,OP-447901,19/02/2022,04-Dec-2022,288
ALSEA,3653965.73,EUR,OP-321009,23-Mar-2025,N/A,N/A
GRUPO LALA,715779.36,MXN,OP-355209,2021-12-22,"July 26, 2024",947
ALSEA,4096820.13,EUR,OP-814684,15-Oct-2021,N/A,N/A
grupo carso,256758.46,USD,OP-979013,"October 02, 2022",N/A,N/A
pemex,7684213.19,USD,OP-890842,03-Jul-2019,N/A,N/A
pemex,8917106.47,MXN,OP-793742,19/08/2017,28/09/2018,405
grupo lala,2415310.47,EUR,OP-405215,2022-07-04,N/A,N/A
GRUPO LALA,4269251.24,USD,OP-783871,"December 20, 2019",24/11/2022,1070
banorte,742210.67,USD,OP-390318,27/05/2024,N/A,N/A
GRUPO MÉXICO,755282.57,MXN,OP-782863,2018-11-26,2020-01-11,411
soriana,1871145.96,MXN,OP-191495,2024-02-12,18/10/2024,249
soriana,8176832.91,MXN,OP-353465,2017-08-03,20/10/2021,1539
femsa,1844969.61,MXN,OP-471538,"August 14, 2022","March 18, 2025",947
SORIANA,206849.88,MXN,OP-389085,"May 28, 2023",N/A,N/A
walmart de méxico,1691443.88,MXN,OP-673452,2025-03-29,N/A,N/A
pemex,7611594.01,MXN,OP-260021,"January 06, 2020",08-Aug-2020,215
GRUPO MÉXICO,9596133.87,MXN,OP-365185,10/06/2024,N/A,N/A
BANORTE,2482013.84,EUR,OP-666582,13-Jan-2016,13/05/2020,1582
grupo carso,3727776.35,EUR,OP-663666,15-Dec-2016,N/A,N/A
banorte,4735777.62,USD,OP-658181,30-Oct-2022,N/A,N/A
AMÉRICA MÓVIL,2617072.83,EUR,OP-548267,"June 15, 2020",N/A,N/A
banorte,7711641.47,MXN,OP-557591,2022-02-14,N/A,N/A
telmex,2897085.79,EUR,OP-755114,2016-09-05,N/A,N/A
BANORTE,8710368.11,EUR,OP-777945,2023-03-09,N/A,N/A
grupo carso,1063917.87,USD,OP-480964,20/01/2023,N/A,N/A
GRUPO CARSO,2316194.51,USD,OP-626074,28/05/2019,29-Mar-2025,2132
femsa,2644825.38,USD,OP-838883,2019-05-06,15/07/2024,1897
TELMEX,5130389.14,EUR,OP-830636,"October 21, 2022",N/A,N/A
banorte,6642718.36,USD,OP-471369,20/01/2021,N/A,N/A
banorte,404406.23,MXN,OP-841403,2018-12-30,N/A,N/A
liverpool,3726659.01,MXN,OP-849534,"July 22, 2024",N/A,N/A
GRUPO LALA,303500.36,MXN,OP-511948,19-Jun-2018,"May 21, 2021",1067
grupo carso,8232988.69,USD,OP-756801,"April 06, 2025",N/A,N/A
femsa,3647783.27,USD,OP-372479,22/02/2016,N/A,N/A
PEMEX,7941911.56,USD,OP-603374,24/05/2024,N/A,N/A
AMÉRICA MÓVIL,558041.99,MXN,OP-349535,05-Jul-2020,N/A,N/A
grupo carso,7192358.94,MXN,OP-657818,2025-03-28,N/A,N/A
grupo carso,8607620.64,MXN,OP-166034,"February 18, 2022",N/A,N/A
liverpool,7085331.26,USD,OP-404718,17/11/2023,"March 22, 2024",126
grupo bimbo,9163190.26,USD,OP-917831,26-Jul-2023,21-Sep-2024,423
AMÉRICA MÓVIL,7879046.57,USD,OP-734721,26-Aug-2022,N/A,N/A
WALMART DE MÉXICO,4019721.02,MXN,OP-901491,2024-04-15,N/A,N/A
BBVA MÉXICO,134045.07,EUR,OP-191138,"October 16, 2018",24/01/2024,1926
grupo carso,1195094.34,EUR,OP-453962,22/02/2024,N/A,N/A
FEMSA,8299282.31,MXN,OP-198418,08/01/2016,19/03/2018,595
grupo bimbo,5173214.87,MXN,OP-518807,09-Oct-2020,2021-06-24,258
CEMEX,2056176.79,USD,OP-598773,2019-09-03,2022-07-09,1040
BANORTE,1841586.85,EUR,OP-732484,07-Jan-2023,N/A,N/A
pemex,207188.62,USD,OP-540376,"September 27, 2020",N/A,N/A
soriana,7062568.79,MXN,OP-597060,30/04/2024,N/A,N/A
alsea,5037016.37,EUR,OP-133111,"August 13, 2018",N/A,N/A
bbva méxico,7513412.6,MXN,OP-142965,29-Feb-2020,N/A,N/A
grupo bimbo,3747217.79,MXN,OP-685713,07-Dec-2015,N/A,N/A
grupo lala,8045729.67,USD,OP-124293,"November 18, 2017",N/A,N/A
WALMART DE MÉXICO,9926343.02,EUR,OP-631815,2017-07-19,08/01/2022,1839
GRUPO LALA,6304788.01,MXN,OP-941031,02/07/2021,N/A,N/A
ALSEA,2056837.35,MXN,OP-869918,2020-09-12,N/A,N/A
grupo méxico,948905.5,USD,OP-847211,10-Mar-2019,07/07/2025,2311
grupo méxico,7678429.43,USD,OP-557517,"March 24, 2018",N/A,N/A
américa móvil,9138776.99,MXN,OP-177865,02-Feb-2019,2021-01-18,716
TELMEX,5927165.99,USD,OP-386869,15/03/2023,N/A,N/A
grupo lala,8019154.11,USD,OP-396499,"May 14, 2019",18-Apr-2020,340
alsea,646500.67,MXN,OP-714416,03/12/2024,N/A,N/A
BANORTE,8057332.67,EUR,OP-532164,02-Sep-2019,"June 04, 2025",2102
FEMSA,9682840.67,MXN,OP-669159,2021-03-01,N/A,N/A
alsea,2191202.81,EUR,OP-958595,26/07/2022,N/A,N/A
GRUPO MÉXICO,8870130.64,EUR,OP-687654,05/10/2022,N/A,N/A
CEMEX,9846929.21,MXN,OP-408621,08/03/2016,2019-03-12,951
BBVA MÉXICO,8577316.02,USD,OP-145959,2022-04-02,N/A,N/A
bbva méxico,1427217.74,USD,OP-166983,"April 27, 2018",N/A,N/A
grupo carso,1376409.21,EUR,OP-881278,21/11/2016,12/07/2018,746
BANORTE,9446881.56,USD,OP-431517,"July 19, 2018",N/A,N/A
walmart de méxico,5375828.64,MXN,OP-796123,2018-11-09,08/08/2023,1733
PEMEX,4906019.57,EUR,OP-997891,29-Apr-2018,N/A,N/A
grupo méxico,2638357.1,EUR,OP-925979,12-Mar-2020,2024-05-07,1517
femsa,4654866.9,USD,OP-432913,02/07/2023,N/A,N/A
walmart de méxico,3172928.78,MXN,OP-651895,24-Feb-2017,25-May-2021,1551
AMÉRICA MÓVIL,7938741.15,EUR,OP-448858,"September 05, 2022",N/A,N/A
grupo méxico,3023076.54,MXN,OP-969441,"January 16, 2019",10-Apr-2021,815
ALSEA,2049182.09,USD,OP-218503,12-Nov-2016,01-Dec-2020,1480
banorte,2087622.82,MXN,OP-665368,15/10/2024,N/A,N/A
grupo méxico,2975821.83,USD,OP-331296,04/11/2019,N/A,N/A
TELMEX,1412309.07,MXN,OP-218255,2022-03-08,N/A,N/A
PEMEX,4056533.66,USD,OP-210873,04/06/2016,"November 12, 2020",1681
GRUPO LALA,6535458.49,USD,OP-322287,13-Nov-2018,N/A,N/A
soriana,496832.4,EUR,OP-125628,08-Mar-2018,24/07/2024,2330
SORIANA,6935479.47,MXN,OP-903546,"September 24, 2021",N/A,N/A
LIVERPOOL,2432309.16,MXN,OP-122046,24/03/2018,N/A,N/A
liverpool,9548259.29,USD,OP-288896,20/10/2018,N/A,N/A
grupo méxico,8292106.0,MXN,OP-847928,2018-02-09,04/07/2020,788
BANORTE,1193559.87,USD,OP-146690,26/11/2020,N/A,N/A
liverpool,5563186.76,USD,OP-689888,2019-08-07,2022-08-15,1104
walmart de méxico,308638.66,MXN,OP-882611,13-Aug-2023,N/A,N/A
GRUPO BIMBO,1940359.5,EUR,OP-871597,09/09/2021,N/A,N/A
walmart de méxico,9771688.04,EUR,OP-868907,"October 07, 2021",N/A,N/A
telmex,895491.09,EUR,OP-380023,27-May-2024,N/A,N/A
FEMSA,4928600.54,MXN,OP-489142,21-Oct-2016,18-Feb-2019,850
BANORTE,4940027.35,EUR,OP-795867,2019-10-27,N/A,N/A
telmex,1181728.87,MXN,OP-623337,2018-12-21,02/08/2019,49
grupo méxico,4786145.34,USD,OP-372638,12-Dec-2016,"July 26, 2020",1322
walmart de méxico,3979023.13,EUR,OP-836145,2021-11-15,N/A,N/A
soriana,6693213.81,MXN,OP-414186,2016-01-02,"November 11, 2022",2505
GRUPO BIMBO,6691301.69,MXN,OP-508749,03/04/2017,2022-06-02,1916
soriana,2527567.77,MXN,OP-792373,2021-06-27,N/A,N/A
GRUPO MÉXICO,4960088.32,USD,OP-174438,13/02/2018,2025-08-02,2727
telmex,7236581.32,EUR,OP-243647,"June 29, 2018",05-Sep-2020,799
grupo méxico,1394493.26,MXN,OP-242895,31/07/2019,N/A,N/A
AMÉRICA MÓVIL,2717990.59,MXN,OP-391625,14-Jun-2021,N/A,N/A
banorte,3326960.63,EUR,OP-900228,"September 16, 2018",2019-11-24,434
LIVERPOOL,663387.41,EUR,OP-342786,27-Feb-2017,06-Oct-2022,2047
banorte,5110301.17,EUR,OP-559332,"November 18, 2017",16/09/2020,1033
SORIANA,1980446.14,MXN,OP-596071,22/04/2025,N/A,N/A
PEMEX,4068897.87,EUR,OP-531997,2022-05-29,N/A,N/A
bbva méxico,8267470.28,USD,OP-621791,2016-12-28,N/A,N/A
alsea,2664775.06,EUR,OP-250546,2024-03-22,N/A,N/A
GRUPO LALA,9335340.45,MXN,OP-914920,"January 22, 2018",N/A,N/A
grupo bimbo,5728571.1,EUR,OP-786751,01-Nov-2017,04/05/2021,1251
PEMEX,4330894.23,USD,OP-216863,"August 19, 2019",2023-03-05,1294
grupo carso,8736883.81,EUR,OP-484101,11-Aug-2017,2023-12-13,2315
walmart de méxico,376047.38,USD,OP-168170,2022-12-19,N/A,N/A
BANORTE,5046966.54,MXN,OP-740340,26-Sep-2024,N/A,N/A
BBVA MÉXICO,7830022.52,MXN,OP-498660,09-May-2019,2019-10-21,165
LIVERPOOL,3666531.6,EUR,OP-519049,"June 30, 2022",09-Feb-2024,589
soriana,7650524.28,EUR,OP-843011,"October 16, 2016",03/08/2017,143
WALMART DE MÉXICO,5100819.82,USD,OP-785576,2018-09-22,22/06/2022,1369
femsa,1081839.26,EUR,OP-368479,24-Jun-2023,N/A,N/A
SORIANA,8676745.12,EUR,OP-983890,"July 27, 2017",12-Jan-2021,1265
GRUPO LALA,8757125.79,EUR,OP-113168,2017-06-11,N/A,N/A
cemex,1780475.65,EUR,OP-528943,16/01/2023,18/10/2024,641
SORIANA,8677808.26,EUR,OP-396245,13/02/2021,N/A,N/A
femsa,2137493.91,USD,OP-961644,07-Jul-2017,N/A,N/A
femsa,3032975.0,MXN,OP-217712,2022-10-22,"August 18, 2023",300
GRUPO CARSO,2212186.83,EUR,OP-949886,31/10/2023,N/A,N/A
WALMART DE MÉXICO,2595543.2,MXN,OP-959852,17-Nov-2019,07/08/2023,1329
alsea,3034947.25,USD,OP-283790,"June 19, 2022",07-Mar-2023,261
FEMSA,4064583.75,EUR,OP-958233,07-Sep-2024,N/A,N/A
BANORTE,2087239.19,USD,OP-505860,25/05/2016,N/A,N/A
alsea,6603151.91,USD,OP-865141,26/08/2015,N/A,N/A
LIVERPOOL,4171626.19,MXN,OP-281278,09-Mar-2024,N/A,N/A
GRUPO MÉXICO,4561610.17,EUR,OP-331935,05-Apr-2017,N/A,N/A
AMÉRICA MÓVIL,3328932.43,MXN,OP-868550,2023-10-02,N/A,N/A
alsea,5846519.08,MXN,OP-832635,03-Apr-2025,N/A,N/A
grupo lala,7828933.29,MXN,OP-559621,2020-10-22,N/A,N/A
bbva méxico,3994728.02,USD,OP-102762,08/08/2019,N/A,N/A
alsea,9074842.51,USD,OP-679858,19/12/2020,N/A,N/A
alsea,8102160.56,USD,OP-901488,19/04/2024,N/A,N/A
SORIANA,939550.48,MXN,OP-697977,"June 22, 2022",N/A,N/A
soriana,5921029.51,EUR,OP-668753,29-Apr-2016,2024-08-28,3043
grupo carso,3160788.19,MXN,OP-668760,2025-01-04,N/A,N/A
SORIANA,8932487.41,MXN,OP-240637,05/04/2021,N/A,N/A
GRUPO BIMBO,5416704.98,MXN,OP-702876,2016-05-17,N/A,N/A
WALMART DE MÉXICO,7339739.52,MXN,OP-343208,2024-09-30,N/A,N/A
TELMEX,239171.11,MXN,OP-526498,29/01/2017,N/A,N/A
walmart de méxico,1467628.42,USD,OP-651693,"June 15, 2022",20/08/2022,66
pemex,6060578.45,MXN,OP-137209,2020-04-21,19-Mar-2021,332
BANORTE,7630309.17,USD,OP-726612,26/04/2019,04-Jan-2023,1349
femsa,5425400.32,MXN,OP-707042,05-Jun-2021,N/A,N/A
banorte,6819770.27,USD,OP-225050,2015-09-03,16-Apr-2019,1321
bbva méxico,4028111.22,MXN,OP-951850,"April 17, 2018","April 12, 2020",726
PEMEX,1620437.17,USD,OP-860171,29-Jul-2023,N/A,N/A
femsa,1216762.26,EUR,OP-825085,01/09/2015,N/A,N/A
telmex,1422893.7,EUR,OP-455586,2021-11-14,N/A,N/A
GRUPO CARSO,9556149.57,EUR,OP-508164,"August 30, 2015",N/A,N/A
GRUPO MÉXICO,4706289.42,MXN,OP-409885,"August 09, 2023",N/A,N/A
CEMEX,8267486.86,USD,OP-724269,14/02/2022,N/A,N/A
femsa,1139323.93,MXN,OP-706759,23/10/2019,03/08/2021,502
SORIANA,6427059.57,EUR,OP-995635,06-Mar-2023,N/A,N/A
GRUPO CARSO,996758.01,MXN,OP-383837,2025-05-06,N/A,N/A
BBVA MÉXICO,6098701.4,MXN,OP-410675,2020-01-11,2025-04-04,1910
grupo carso,7215678.35,EUR,OP-220147,18/09/2019,N/A,N/A
grupo bimbo,7704733.22,EUR,OP-377535,"October 10, 2022",N/A,N/A
cemex,8981180.03,MXN,OP-734514,"February 25, 2016",N/A,N/A
telmex,5887652.96,USD,OP-732502,"March 07, 2019",2022-10-28,1331
grupo lala,7318977.22,MXN,OP-958986,10-Aug-2019,N/A,N/A
WALMART DE MÉXICO,3393903.07,MXN,OP-306170,02-Jan-2017,N/A,N/A
alsea,6286365.89,EUR,OP-444704,"December 24, 2017",N/A,N/A
américa móvil,4947230.96,MXN,OP-759878,2016-08-23,N/A,N/A
telmex,786254.43,USD,OP-658036,2023-05-13,26-May-2023,13
telmex,9800697.16,MXN,OP-377793,18-May-2021,N/A,N/A
alsea,7203231.7,EUR,OP-372404,"May 22, 2024",N/A,N/A
GRUPO CARSO,955974.13,USD,OP-888653,06/06/2024,"December 10, 2024",187
LIVERPOOL,7082509.54,USD,OP-130894,"September 02, 2018","August 22, 2020",720
GRUPO MÉXICO,8605356.24,USD,OP-507412,01/12/2017,2018-08-10,575
banorte,1729700.92,USD,OP-406944,04-Dec-2023,N/A,N/A
FEMSA,9631018.8,USD,OP-330276,29/11/2019,N/A,N/A
AMÉRICA MÓVIL,7429736.11,MXN,OP-305027,2025-01-24,N/A,N/A
CEMEX,4302985.01,USD,OP-421927,"October 01, 2023","December 26, 2024",452
grupo carso,8757108.53,USD,OP-280384,2020-11-04,N/A,N/A
SORIANA,1682226.96,EUR,OP-964145,2023-06-12,N/A,N/A
SORIANA,675541.43,EUR,OP-186843,"July 16, 2020","September 18, 2023",1159
SORIANA,2735006.94,EUR,OP-623090,30/12/2021,N/A,N/A
walmart de méxico,8175692.24,EUR,OP-183367,11/10/2016,N/A,N/A
femsa,680096.55,USD,OP-755654,"September 23, 2016","November 14, 2019",1147
PEMEX,2387878.68,MXN,OP-605258,"March 07, 2022",28-Jun-2022,113
BANORTE,5029242.8,USD,OP-120167,11/09/2019,N/A,N/A
alsea,5771743.76,USD,OP-832455,05-Dec-2024,N/A,N/A
GRUPO CARSO,1980987.92,EUR,OP-606890,24-Dec-2020,N/A,N/A
femsa,472890.85,MXN,OP-642863,06-Jan-2018,28/08/2019,599
GRUPO CARSO,6902203.74,EUR,OP-139896,19-May-2022,N/A,N/A
cemex,3025555.4,MXN,OP-930404,"January 21, 2016","October 10, 2024",3185
LIVERPOOL,9594740.18,MXN,OP-946734,2018-05-02,N/A,N/A
BANORTE,1867710.77,EUR,OP-530812,24-Mar-2020,22/04/2024,1490
BBVA MÉXICO,476823.66,MXN,OP-803071,07-Jul-2017,2018-06-26,354
soriana,8086806.81,EUR,OP-236919,"March 19, 2021","July 15, 2023",848
banorte,9498042.62,MXN,OP-242178,2019-06-22,N/A,N/A
telmex,870417.14,MXN,OP-296266,28-Dec-2023,N/A,N/A
LIVERPOOL,7251047.71,EUR,OP-775878,05/03/2019,24/12/2020,601
femsa,8701768.51,MXN,OP-536270,"April 15, 2022",N/A,N/A
walmart de méxico,6869621.28,EUR,OP-364313,30/05/2018,"May 06, 2023",1802
GRUPO MÉXICO,9918436.96,MXN,OP-551479,17-May-2020,2024-10-11,1608
GRUPO LALA,8816081.19,EUR,OP-716572,2018-04-23,"May 03, 2024",2202
grupo méxico,7395396.64,MXN,OP-514714,"November 06, 2019",N/A,N/A
grupo lala,5541320.05,MXN,OP-547322,2024-02-06,N/A,N/A
femsa,6534517.72,EUR,OP-980842,30/09/2020,N/A,N/A
américa móvil,9900380.22,USD,OP-335475,04/11/2017,N/A,N/A
pemex,5747187.67,EUR,OP-950531,27/06/2020,N/A,N/A
liverpool,2228201.08,MXN,OP-695665,11/09/2017,N/A,N/A
AMÉRICA MÓVIL,126381.69,EUR,OP-286262,"December 23, 2021",07/06/2023,560
BBVA MÉXICO,2486568.24,MXN,OP-374556,15/03/2025,N/A,N/A
PEMEX,9007368.7,EUR,OP-309899,2017-04-18,N/A,N/A
LIVERPOOL,4890634.73,USD,OP-594285,"November 08, 2019",N/A,N/A
GRUPO CARSO,5364443.25,MXN,OP-929785,15-Dec-2020,N/A,N/A
grupo méxico,8550427.36,USD,OP-609599,2016-06-03,2017-10-12,496
soriana,4863354.28,MXN,OP-669021,"June 23, 2023",N/A,N/A
GRUPO MÉXICO,7011230.51,EUR,OP-633405,01/12/2022,N/A,N/A
alsea,788863.5,USD,OP-977826,10-Nov-2022,N/A,N/A
walmart de méxico,2301585.94,USD,OP-245815,2016-03-31,N/A,N/A
liverpool,5550633.5,USD,OP-186778,26/07/2020,N/A,N/A
GRUPO BIMBO,1706556.43,MXN,OP-814482,"May 21, 2018",27-Feb-2022,1378
bbva méxico,918459.95,EUR,OP-305299,"January 24, 2020",N/A,N/A
américa móvil,6522073.65,MXN,OP-697412,20-Jul-2022,N/A,N/A
FEMSA,7526410.85,MXN,OP-288502,2019-07-12,N/A,N/A
GRUPO BIMBO,3297155.57,EUR,OP-929581,2018-11-12,N/A,N/A
liverpool,3161862.76,USD,OP-171704,2021-03-03,N/A,N/A
walmart de méxico,2016168.14,EUR,OP-428256,17/01/2017,30-Mar-2022,1898
femsa,1888227.26,USD,OP-181502,26-Jan-2024,14-Jul-2024,170
LIVERPOOL,984547.7,MXN,OP-139729,04/06/2024,N/A,N/A
walmart de méxico,8025912.26,MXN,OP-603704,2019-03-03,N/A,N/A
CEMEX,914300.5,EUR,OP-216448,28/12/2024,N/A,N/A
grupo bimbo,6123225.88,USD,OP-165036,2018-04-26,19-Oct-2021,1272
pemex,3104192.61,EUR,OP-100287,01-Oct-2019,"September 30, 2023",1460
BANORTE,2942192.48,EUR,OP-901728,2023-06-16,N/A,N/A
alsea,4885732.79,MXN,OP-631113,"May 15, 2022",19-Oct-2023,522
AMÉRICA MÓVIL,6028609.6,MXN,OP-672072,20/06/2020,2025-07-17,1853
grupo lala,8593254.91,USD,OP-547631,2017-04-28,23/01/2019,635
SORIANA,7467871.81,USD,OP-745986,02/10/2021,N/A,N/A
GRUPO CARSO,7949424.49,EUR,OP-469158,"October 06, 2017",13-Dec-2019,798
grupo carso,9664751.7,MXN,OP-837254,"December 28, 2022",N/A,N/A
TELMEX,152698.18,USD,OP-620880,2017-05-29,28/05/2025,2921
BBVA MÉXICO,2977014.64,USD,OP-702071,02-Jun-2024,N/A,N/A
WALMART DE MÉXICO,554635.94,USD,OP-795736,14/08/2025,N/A,N/A
banorte,3672936.13,MXN,OP-143568,04-Oct-2020,N/A,N/A
GRUPO CARSO,7622698.68,EUR,OP-936592,"March 24, 2021",16/08/2025,1606
BBVA MÉXICO,7057290.84,MXN,OP-311933,22/11/2015,03/02/2022,2292
alsea,9596009.07,EUR,OP-430157,2017-01-19,21-Aug-2022,2040
AMÉRICA MÓVIL,3218438.4,EUR,OP-893945,27-Feb-2016,13-Nov-2016,260
grupo bimbo,397436.44,EUR,OP-499480,28/09/2019,N/A,N/A
grupo bimbo,8798237.66,EUR,OP-769022,"June 23, 2024",N/A,N/A
soriana,8805452.87,EUR,OP-484622,2019-06-06,"March 28, 2020",296
AMÉRICA MÓVIL,2490746.71,USD,OP-793293,2023-12-26,N/A,N/A
grupo méxico,2270740.04,USD,OP-312702,15/10/2021,N/A,N/A
liverpool,2361404.65,USD,OP-368988,"January 11, 2017",N/A,N/A
BANORTE,6642167.46,EUR,OP-236374,01-Oct-2015,N/A,N/A
GRUPO MÉXICO,8610621.39,USD,OP-586391,"July 08, 2016",2022-04-29,2121
grupo bimbo,8971313.21,EUR,OP-434957,21-Jun-2020,14-Jul-2022,753
grupo carso,1337911.22,MXN,OP-283605,05/05/2017,17/03/2025,2873
grupo méxico,3442257.15,EUR,OP-573553,25-Jan-2024,N/A,N/A
bbva méxico,5604279.77,MXN,OP-186858,05/05/2019,N/A,N/A
telmex,9093713.1,MXN,OP-671301,"June 02, 2021",N/A,N/A
bbva méxico,4772561.95,MXN,OP-978584,"February 02, 2017",30/05/2024,2674
CEMEX,2245964.27,USD,OP-775732,2023-02-28,N/A,N/A
BBVA MÉXICO,5533858.25,EUR,OP-962758,04/12/2018,N/A,N/A
grupo carso,7263537.83,EUR,OP-848567,24/11/2017,01-Oct-2023,2137
femsa,6608902.19,USD,OP-154945,04/03/2019,23-Apr-2024,1847
alsea,3663372.76,EUR,OP-219831,21/05/2020,N/A,N/A
banorte,1689251.21,EUR,OP-932614,25-May-2024,N/A,N/A
grupo méxico,8751730.58,EUR,OP-484151,21/04/2018,N/A,N/A
soriana,9342631.93,EUR,OP-308330,"January 09, 2022",18-Aug-2024,952
femsa,9486299.6,EUR,OP-508353,30-Oct-2017,2020-12-07,1134
banorte,2318968.61,MXN,OP-871430,20/10/2024,N/A,N/A
grupo méxico,7848950.69,EUR,OP-313207,2021-09-02,N/A,N/A
GRUPO BIMBO,7741163.22,USD,OP-485960,08-Mar-2024,N/A,N/A
LIVERPOOL,5513654.74,EUR,OP-706761,2021-09-07,N/A,N/A
walmart de méxico,6612201.12,USD,OP-256049,"March 06, 2016",N/A,N/A
grupo lala,9756068.39,MXN,OP-333864,2016-04-03,"June 11, 2023",2625
grupo lala,8767608.78,MXN,OP-215987,28/02/2022,N/A,N/A
grupo bimbo,7794850.61,USD,OP-445772,05-Aug-2025,N/A,N/A
GRUPO BIMBO,3973335.98,USD,OP-906124,2025-07-27,N/A,N/A
grupo méxico,1191474.93,EUR,OP-585139,"February 21, 2020",31/12/2020,314
GRUPO LALA,2194918.11,USD,OP-256479,2023-05-17,N/A,N/A
AMÉRICA MÓVIL,3789176.35,EUR,OP-303950,27/09/2022,2024-06-08,620
grupo méxico,3293358.44,USD,OP-854193,2020-03-24,N/A,N/A
GRUPO LALA,4045879.86,MXN,OP-635877,08/08/2025,N/A,N/A
CEMEX,7283875.37,MXN,OP-466115,26-Feb-2021,"January 07, 2025",1411
soriana,7774886.62,EUR,OP-990455,18-Feb-2023,N/A,N/A
cemex,7162853.03,EUR,OP-494732,12-Apr-2022,N/A,N/A
banorte,9699303.3,EUR,OP-992503,2019-07-06,N/A,N/A
FEMSA,7405880.68,MXN,OP-489080,2022-07-01,N/A,N/A
AMÉRICA MÓVIL,4530515.84,EUR,OP-574923,"February 01, 2017",2025-04-08,2988
LIVERPOOL,9300061.28,EUR,OP-236986,28-Apr-2023,N/A,N/A
SORIANA,5390463.91,MXN,OP-337484,"May 23, 2019",2023-01-29,1347
alsea,6748120.45,USD,OP-967970,"August 03, 2020",N/A,N/A
BANORTE,9536454.06,EUR,OP-333060,"July 30, 2021",N/A,N/A
grupo bimbo,9025981.83,EUR,OP-115515,10/03/2019,N/A,N/A
cemex,7791606.61,EUR,OP-120683,"December 29, 2021",N/A,N/A
telmex,7084724.88,USD,OP-231452,2021-07-09,N/A,N/A
grupo méxico,7420825.5,MXN,OP-433901,28/09/2018,24/12/2023,1913
PEMEX,3778528.54,EUR,OP-165422,"June 16, 2021",N/A,N/A
pemex,7321397.21,USD,OP-464549,"September 30, 2024",N/A,N/A
grupo bimbo,3863797.09,MXN,OP-390479,08/01/2023,N/A,N/A
AMÉRICA MÓVIL,1244538.86,MXN,OP-538625,2020-05-17,2020-07-02,46
BBVA MÉXICO,8623799.43,USD,OP-751820,04/04/2023,N/A,N/A
pemex,3061841.53,MXN,OP-739618,09-Sep-2018,24/09/2022,1476
SORIANA,1649256.76,EUR,OP-520528,21/12/2018,21/05/2025,2343
liverpool,1490633.38,MXN,OP-621054,"September 03, 2016",19-Jul-2023,2510
BBVA MÉXICO,4432219.39,USD,OP-844167,02/09/2021,N/A,N/A
cemex,9498263.83,EUR,OP-243750,01/01/2019,20-Jan-2023,1480
grupo carso,5275968.81,MXN,OP-196366,"April 16, 2020",09/10/2023,1242
pemex,4835785.94,MXN,OP-880280,20/10/2023,N/A,N/A
grupo lala,2873933.95,USD,OP-364049,08/09/2019,11-Apr-2022,976
GRUPO LALA,3033966.81,USD,OP-423128,2017-08-15,N/A,N/A
