Nombre_Empresa,Monto_Credito,Divisa,Operacion,Fecha_Inicio,Fecha_Fin,Plazo
TELMEX,8599790.5,USD,OP-104869,"May 22, 2017",03/03/2019,650
grupo bimbo,3210347.07,MXN,OP-104870,"October 26, 2023",N/A,N/A
américa móvil,9872935.09,EUR,OP-104871,2019-10-18,N/A,N/A
telmex,5595461.33,EUR,OP-104872,2018-12-27,N/A,N/A
AMÉRICA MÓVIL,2258800.65,USD,OP-104873,27-Apr-2021,N/A,N/A
pemex,658892.83,EUR,OP-104874,2018-06-28,N/A,N/A
FEMSA,4870697.96,USD,OP-104875,24-Sep-2015,23-Oct-2024,3317
bbva méxico,2845487.59,MXN,OP-104876,19/09/2021,17/06/2022,271
soriana,6715029.97,EUR,OP-104877,17-May-2025,N/A,N/A
femsa,1868357.45,USD,OP-104878,24/10/2016,N/A,N/A
grupo méxico,969508.76,USD,OP-104879,04/02/2017,2018-06-01,425
GRUPO BIMBO,9065782.95,MXN,OP-104880,29-Aug-2019,N/A,N/A
grupo carso,5658620.29,MXN,OP-104881,28-Jul-2025,N/A,N/A
pemex,2329280.52,USD,OP-104882,"January 01, 2025",N/A,N/A
liverpool,2829122.84,MXN,OP-104883,"July 08, 2025",N/A,N/A
BANORTE,4688473.39,USD,OP-104884,"July 04, 2020",N/A,N/A
TELMEX,8880598.66,MXN,OP-104885,"April 25, 2019",14-Mar-2022,1054
BANORTE,4984291.15,MXN,OP-104886,28/01/2018,17-Jun-2019,505
TELMEX,7889469.68,EUR,OP-104887,11/06/2016,N/A,N/A
grupo méxico,6274950.0,EUR,OP-104888,01/02/2019,N/A,N/A
walmart de méxico,6230447.95,EUR,OP-104889,2025-05-29,N/A,N/A
CEMEX,1762390.95,EUR,OP-104890,25-Aug-2023,N/A,N/A
TELMEX,4298328.65,MXN,OP-104891,2020-10-11,N/A,N/A
GRUPO BIMBO,9622589.79,USD,OP-104892,10-Feb-2019,28/04/2025,2269
TELMEX,1264194.6,USD,OP-104893,2019-07-08,N/A,N/A
femsa,2025824.17,USD,OP-104894,12/12/2017,18-Jun-2025,2745
soriana,9132946.25,USD,OP-104895,14-Jul-2016,N/A,N/A
LIVERPOOL,751427.15,MXN,OP-104896,24-Jan-2024,N/A,N/A
GRUPO LALA,3179003.17,MXN,OP-104897,01-Jul-2017,N/A,N/A
bbva méxico,4454171.29,EUR,OP-104898,01-Jan-2025,N/A,N/A
BBVA MÉXICO,1308223.98,USD,OP-104899,17-Apr-2024,N/A,N/A
FEMSA,6257067.97,EUR,OP-104900,20/05/2016,2023-07-28,2625
soriana,6906244.47,MXN,OP-104901,2019-05-11,N/A,N/A
SORIANA,3346854.79,EUR,OP-104902,"June 20, 2016",2021-10-24,1952
ALSEA,6470913.89,EUR,OP-104903,"July 01, 2025",N/A,N/A
américa móvil,5798972.03,MXN,OP-104904,2025-03-26,N/A,N/A
cemex,9651496.61,USD,OP-104905,2020-04-01,2024-03-18,1447
grupo méxico,6811553.27,USD,OP-104906,"September 16, 2016","August 29, 2023",2538
grupo lala,8769022.77,USD,OP-104907,09-Jun-2024,N/A,N/A
liverpool,1218973.72,USD,OP-104908,2016-02-10,18-Jan-2023,2534
GRUPO MÉXICO,356101.48,MXN,OP-104909,"May 08, 2024",N/A,N/A
FEMSA,4343136.84,USD,OP-104910,2025-02-15,N/A,N/A
alsea,9268033.11,MXN,OP-104911,"April 21, 2022",N/A,N/A
WALMART DE MÉXICO,2695486.54,MXN,OP-104912,"March 20, 2016",31-Oct-2018,955
grupo bimbo,8427778.98,USD,OP-104913,19/12/2022,N/A,N/A
liverpool,3450499.29,USD,OP-104914,2022-11-18,N/A,N/A
américa móvil,9407796.62,MXN,OP-104915,19-Nov-2019,2019-12-27,38
grupo bimbo,372069.23,MXN,OP-104916,"August 10, 2023",N/A,N/A
BBVA MÉXICO,4033778.41,USD,OP-104917,2020-06-29,N/A,N/A
walmart de méxico,4552427.56,EUR,OP-104918,"July 08, 2018",21/03/2021,987
femsa,7297856.87,MXN,OP-104919,10-Mar-2022,N/A,N/A
CEMEX,6361035.94,MXN,OP-104920,"November 06, 2023",N/A,N/A
AMÉRICA MÓVIL,6201223.46,USD,OP-104921,24-Apr-2020,N/A,N/A
LIVERPOOL,3066436.25,EUR,OP-104922,2016-08-11,"August 04, 2020",1454
PEMEX,7420209.31,EUR,OP-104923,2018-10-04,N/A,N/A
AMÉRICA MÓVIL,2939269.44,MXN,OP-104924,04-Jan-2018,11-May-2025,2684
GRUPO MÉXICO,117662.04,EUR,OP-104925,2016-12-20,03/11/2021,1542
CEMEX,5350757.61,EUR,OP-104926,05/09/2018,09-Aug-2018,92
BBVA MÉXICO,8226976.81,MXN,OP-104927,2019-02-23,31-Jan-2020,342
WALMART DE MÉXICO,3592224.61,USD,OP-104928,2018-04-01,N/A,N/A
soriana,9972599.97,MXN,OP-104929,27-Apr-2016,15/11/2022,2393
grupo carso,6578959.86,MXN,OP-104930,"June 19, 2020",28-Jun-2022,739
américa móvil,252077.15,EUR,OP-104931,10/11/2017,2023-03-20,1986
américa móvil,5774228.27,USD,OP-104932,2022-03-14,26-Feb-2023,349
grupo lala,3990654.28,EUR,OP-104933,"May 16, 2017",10-Sep-2021,1578
AMÉRICA MÓVIL,6763937.87,EUR,OP-104934,07/11/2023,N/A,N/A
pemex,9855915.19,EUR,OP-104935,25/01/2021,N/A,N/A
pemex,1425714.11,MXN,OP-104936,15/06/2022,N/A,N/A
TELMEX,1291972.24,EUR,OP-104937,"September 30, 2020",2025-01-26,1579
banorte,217229.89,EUR,OP-104938,2020-03-12,17/06/2022,827
grupo carso,2099834.63,USD,OP-104939,2021-07-31,N/A,N/A
grupo méxico,3262313.51,EUR,OP-104940,08/06/2016,2016-09-12,37
grupo lala,7754162.55,USD,OP-104941,23/02/2020,N/A,N/A
GRUPO BIMBO,479521.84,USD,OP-104942,05-Oct-2024,N/A,N/A
alsea,8762106.93,MXN,OP-104943,"September 30, 2017",16/06/2022,1720
TELMEX,1110583.73,MXN,OP-104944,18-May-2016,30-Sep-2021,1961
pemex,4709690.16,EUR,OP-104945,2022-09-19,2024-11-24,797
liverpool,9707427.02,MXN,OP-104946,2024-02-24,19-Jul-2024,146
grupo carso,3153086.82,USD,OP-104947,"June 26, 2019",N/A,N/A
LIVERPOOL,7118686.88,USD,OP-104948,24/10/2022,25/06/2024,610
alsea,2614965.8,USD,OP-104949,2025-05-31,N/A,N/A
WALMART DE MÉXICO,4657248.45,USD,OP-104950,2023-04-15,N/A,N/A
pemex,8221172.29,EUR,OP-104951,"August 13, 2019",N/A,N/A
GRUPO LALA,4749603.12,USD,OP-104952,"August 30, 2024",N/A,N/A
GRUPO LALA,6710018.74,MXN,OP-104953,2022-04-10,N/A,N/A
walmart de méxico,3418307.6,EUR,OP-104954,04/07/2025,N/A,N/A
LIVERPOOL,9378564.53,USD,OP-104955,"May 30, 2022",N/A,N/A
cemex,1047972.81,MXN,OP-104956,21-Feb-2021,N/A,N/A
grupo bimbo,3667166.4,EUR,OP-104957,2024-12-17,N/A,N/A
GRUPO LALA,5140421.5,USD,OP-104958,2023-12-02,N/A,N/A
CEMEX,9372254.62,EUR,OP-104959,23/10/2024,"August 23, 2025",304
grupo carso,271684.36,EUR,OP-104960,2021-08-19,14/02/2025,1275
bbva méxico,8200089.93,USD,OP-104961,14/10/2017,2020-04-05,904
grupo méxico,7831591.27,MXN,OP-104962,2017-06-29,27-Aug-2021,1520
pemex,4313744.26,MXN,OP-104963,24/04/2024,N/A,N/A
TELMEX,7525832.23,MXN,OP-104964,04-Feb-2024,N/A,N/A
liverpool,6445626.55,EUR,OP-104965,2021-11-09,02-Oct-2024,1058
liverpool,8912694.41,USD,OP-104966,25/06/2016,N/A,N/A
grupo méxico,3762972.64,USD,OP-104967,23-Dec-2022,N/A,N/A
telmex,7651484.71,EUR,OP-104968,2019-01-29,"March 10, 2025",2232
LIVERPOOL,4713473.51,MXN,OP-104969,"November 04, 2023",N/A,N/A
telmex,1490076.55,EUR,OP-104970,24-Feb-2016,N/A,N/A
grupo méxico,9907360.06,EUR,OP-104971,2015-10-17,N/A,N/A
WALMART DE MÉXICO,9428309.25,MXN,OP-104972,02/12/2018,2022-02-07,1456
GRUPO BIMBO,1182100.33,MXN,OP-104973,2020-03-14,N/A,N/A
grupo carso,4733031.7,USD,OP-104974,17-Jun-2018,15-Jul-2019,393
cemex,3680622.08,EUR,OP-104975,2018-11-21,N/A,N/A
BBVA MÉXICO,513820.48,MXN,OP-104976,04-May-2016,28-Dec-2017,603
WALMART DE MÉXICO,1045993.34,USD,OP-104977,"February 02, 2019","April 08, 2025",2257
walmart de méxico,5889961.9,USD,OP-104978,15/10/2017,N/A,N/A
grupo carso,1995228.29,USD,OP-104979,2016-08-26,18-Apr-2021,1696
femsa,8574653.13,USD,OP-104980,11/12/2023,N/A,N/A
FEMSA,4311039.97,MXN,OP-104981,15-Aug-2024,N/A,N/A
TELMEX,1400658.24,EUR,OP-104982,2022-01-13,N/A,N/A
grupo lala,1174004.45,USD,OP-104983,"January 19, 2017",19/04/2022,1916
grupo méxico,4328125.45,EUR,OP-104984,2019-01-04,N/A,N/A
FEMSA,624463.43,EUR,OP-104985,2018-08-20,20/08/2025,2557
LIVERPOOL,8309038.2,USD,OP-104986,21/04/2023,N/A,N/A
AMÉRICA MÓVIL,409033.04,MXN,OP-104987,2018-08-02,N/A,N/A
TELMEX,7914383.55,MXN,OP-104988,07/03/2020,N/A,N/A
américa móvil,950856.11,EUR,OP-104989,"April 05, 2020",N/A,N/A
AMÉRICA MÓVIL,8987086.69,MXN,OP-104990,27-May-2019,N/A,N/A
grupo méxico,3756934.4,USD,OP-104991,2022-02-21,28/05/2022,96
grupo bimbo,3452385.71,USD,OP-104992,23-May-2023,N/A,N/A
SORIANA,4256132.16,USD,OP-104993,2017-07-20,03/11/2024,2426
GRUPO BIMBO,3347277.31,MXN,OP-104994,2018-05-19,2019-10-04,503
telmex,9819834.9,MXN,OP-104995,2023-09-05,N/A,N/A
TELMEX,8335181.47,USD,OP-104996,13/12/2019,N/A,N/A
BANORTE,469141.22,USD,OP-104997,31/12/2016,04/09/2021,1560
américa móvil,9625498.19,USD,OP-104998,20-May-2022,N/A,N/A
AMÉRICA MÓVIL,7242815.03,USD,OP-104999,18-Dec-2020,06-Apr-2023,839
BBVA MÉXICO,2111833.26,EUR,OP-105000,23/07/2025,N/A,N/A
LIVERPOOL,3986035.12,EUR,OP-105001,"January 20, 2023",03/11/2024,416
WALMART DE MÉXICO,2420827.41,USD,OP-105002,2016-03-18,2021-03-10,1818
américa móvil,8147618.76,EUR,OP-105003,2024-07-15,"August 24, 2025",405
américa móvil,4958388.4,EUR,OP-105004,02/05/2024,N/A,N/A
AMÉRICA MÓVIL,3053019.38,MXN,OP-105005,"February 22, 2020",N/A,N/A
FEMSA,2091043.65,MXN,OP-105006,18/06/2020,24/03/2023,1009
walmart de méxico,9396733.59,EUR,OP-105007,"October 08, 2023",N/A,N/A
liverpool,4962321.46,MXN,OP-105008,09/11/2021,17/12/2021,97
femsa,3825867.34,MXN,OP-105009,"March 28, 2021",N/A,N/A
WALMART DE MÉXICO,7198347.33,EUR,OP-105010,2020-09-01,N/A,N/A
soriana,880658.97,MXN,OP-105011,"July 27, 2025",N/A,N/A
GRUPO CARSO,4828178.5,EUR,OP-105012,24/06/2025,N/A,N/A
BANORTE,8323010.37,EUR,OP-105013,30/12/2019,22-Nov-2021,693
banorte,551160.5,USD,OP-105014,24-Jan-2025,N/A,N/A
femsa,8041150.98,EUR,OP-105015,05/07/2024,N/A,N/A
grupo méxico,9810096.12,EUR,OP-105016,28/07/2017,24/11/2018,484
AMÉRICA MÓVIL,6094722.76,MXN,OP-105017,04/01/2021,09-Oct-2023,921
grupo lala,2595276.72,USD,OP-105018,2021-11-13,"March 25, 2023",497
walmart de méxico,8303525.19,EUR,OP-105019,03/12/2015,N/A,N/A
alsea,857622.3,MXN,OP-105020,2017-03-03,31-Mar-2023,2219
bbva méxico,4324613.15,EUR,OP-105021,"June 29, 2018",N/A,N/A
CEMEX,3975228.4,MXN,OP-105022,"June 15, 2022",N/A,N/A
PEMEX,8306167.54,MXN,OP-105023,28/08/2022,N/A,N/A
grupo lala,2194086.24,EUR,OP-105024,2023-09-15,2024-07-20,309
bbva méxico,4802382.59,EUR,OP-105025,22/10/2015,N/A,N/A
FEMSA,7183293.71,USD,OP-105026,2019-07-28,2022-06-05,1043
pemex,8940402.25,EUR,OP-105027,20-Jul-2023,N/A,N/A
SORIANA,3732871.35,EUR,OP-105028,2020-11-18,N/A,N/A
CEMEX,6088179.71,EUR,OP-105029,"March 15, 2018",N/A,N/A
walmart de méxico,6244120.6,USD,OP-105030,24/12/2021,N/A,N/A
cemex,6649104.94,EUR,OP-105031,22/09/2019,2025-07-10,2118
grupo bimbo,5909004.01,MXN,OP-105032,11/01/2016,2022-06-24,2061
pemex,1022792.28,USD,OP-105033,06-Mar-2024,N/A,N/A
GRUPO BIMBO,2797225.47,MXN,OP-105034,07/10/2022,N/A,N/A
américa móvil,5788452.42,EUR,OP-105035,2022-06-14,N/A,N/A
FEMSA,1748220.03,EUR,OP-105036,2024-01-15,N/A,N/A
alsea,3582070.55,EUR,OP-105037,28-Jan-2020,2022-09-26,972
SORIANA,6269503.59,USD,OP-105038,01/01/2018,N/A,N/A
BBVA MÉXICO,2982743.82,USD,OP-105039,2015-09-29,15/03/2018,898
AMÉRICA MÓVIL,4320514.19,MXN,OP-105040,31/01/2018,"August 13, 2023",2020
telmex,5079666.11,EUR,OP-105041,24/02/2022,N/A,N/A
PEMEX,3029467.17,USD,OP-105042,14-Mar-2023,2024-07-31,505
pemex,3199528.23,EUR,OP-105043,30/05/2021,08-Jun-2022,374
GRUPO BIMBO,6417040.23,MXN,OP-105044,11/04/2025,N/A,N/A
SORIANA,1111864.85,USD,OP-105045,18-Oct-2023,N/A,N/A
alsea,8525873.26,MXN,OP-105046,"July 26, 2016",11-Jul-2018,715
WALMART DE MÉXICO,6722487.05,MXN,OP-105047,"January 02, 2023",N/A,N/A
walmart de méxico,6049300.5,USD,OP-105048,14-Mar-2025,N/A,N/A
BBVA MÉXICO,5358650.39,MXN,OP-105049,06-Aug-2022,N/A,N/A
cemex,5481554.57,USD,OP-105050,14-Dec-2019,N/A,N/A
AMÉRICA MÓVIL,4262461.47,MXN,OP-105051,2017-12-30,N/A,N/A
BANORTE,4370831.95,EUR,OP-105052,2020-12-16,N/A,N/A
femsa,7851337.06,USD,OP-105053,2021-06-13,"July 25, 2023",772
GRUPO BIMBO,8975213.12,EUR,OP-105054,"February 23, 2023",N/A,N/A
alsea,5409451.65,MXN,OP-105055,"June 24, 2022",N/A,N/A
grupo carso,9004884.22,USD,OP-105056,2025-04-18,N/A,N/A
grupo lala,570620.97,EUR,OP-105057,06-Oct-2017,N/A,N/A
BBVA MÉXICO,6620362.01,MXN,OP-105058,"March 16, 2017",N/A,N/A
GRUPO LALA,8061284.95,EUR,OP-105059,2016-04-03,N/A,N/A
cemex,9576523.31,USD,OP-105060,23/03/2020,N/A,N/A
GRUPO LALA,7528819.36,USD,OP-105061,19/04/2025,N/A,N/A
pemex,2257318.11,MXN,OP-105062,"February 27, 2021",N/A,N/A
américa móvil,1505347.13,USD,OP-105063,"August 29, 2016",N/A,N/A
BBVA MÉXICO,1291602.62,MXN,OP-105064,28-Jan-2024,N/A,N/A
PEMEX,2175807.93,USD,OP-105065,2019-12-12,N/A,N/A
alsea,605289.55,USD,OP-105066,2023-08-07,N/A,N/A
PEMEX,2662923.84,EUR,OP-105067,2019-11-23,N/A,N/A
TELMEX,9732364.78,EUR,OP-105068,22-Feb-2024,N/A,N/A
bbva méxico,3429098.36,MXN,OP-105069,15/08/2018,14/03/2019,211
grupo méxico,2735633.91,EUR,OP-105070,"April 10, 2025",N/A,N/A
bbva méxico,9020840.8,USD,OP-105071,16/01/2022,2023-11-04,657
grupo méxico,2235448.24,MXN,OP-105072,19/02/2020,2023-12-04,1384
pemex,8625306.31,USD,OP-105073,10/04/2021,17-Oct-2021,13
walmart de méxico,1873313.59,MXN,OP-105074,2018-11-05,N/A,N/A
cemex,9003455.37,EUR,OP-105075,2024-07-03,N/A,N/A
liverpool,6459962.27,EUR,OP-105076,"July 10, 2021",N/A,N/A
grupo bimbo,5254218.03,USD,OP-105077,10-Mar-2023,N/A,N/A
pemex,3042826.49,EUR,OP-105078,"November 21, 2022",N/A,N/A
BANORTE,3611760.77,MXN,OP-105079,15/04/2019,N/A,N/A
grupo méxico,1802812.56,MXN,OP-105080,15-Aug-2020,"March 30, 2024",1323
alsea,5339031.64,USD,OP-105081,"November 08, 2018","September 15, 2021",1042
AMÉRICA MÓVIL,1296301.98,MXN,OP-105082,2024-07-27,N/A,N/A
walmart de méxico,3745493.36,EUR,OP-105083,16/09/2019,N/A,N/A
walmart de méxico,1105966.24,EUR,OP-105084,10/09/2018,N/A,N/A
TELMEX,7837556.06,EUR,OP-105085,22-Mar-2020,N/A,N/A
GRUPO CARSO,8984615.45,EUR,OP-105086,31-Jan-2022,N/A,N/A
GRUPO MÉXICO,776965.46,USD,OP-105087,2017-08-04,"November 08, 2023",2287
telmex,4098028.5,EUR,OP-105088,20/01/2022,2023-03-20,424
grupo carso,5197763.17,USD,OP-105089,08-Aug-2017,2023-09-04,2218
cemex,5909631.69,MXN,OP-105090,26/03/2020,N/A,N/A
grupo lala,616039.23,MXN,OP-105091,24-Jan-2016,N/A,N/A
CEMEX,5549894.31,USD,OP-105092,"September 07, 2019",N/A,N/A
GRUPO LALA,4945982.82,MXN,OP-105093,29-Oct-2020,"July 03, 2021",247
GRUPO CARSO,1029472.04,USD,OP-105094,"April 30, 2021",N/A,N/A
cemex,1953518.66,USD,OP-105095,2022-04-26,N/A,N/A
BANORTE,9962242.39,EUR,OP-105096,12/11/2016,28-Jan-2017,48
AMÉRICA MÓVIL,2005164.4,USD,OP-105097,02-Sep-2016,2024-07-08,2866
PEMEX,6700576.13,MXN,OP-105098,09-Oct-2023,N/A,N/A
grupo lala,3597663.24,EUR,OP-105099,2025-05-18,N/A,N/A
grupo méxico,5185952.2,MXN,OP-105100,2020-05-27,N/A,N/A
banorte,5231039.95,USD,OP-105101,"November 30, 2015",21-Jun-2018,934
AMÉRICA MÓVIL,2948482.83,MXN,OP-105102,17/07/2024,N/A,N/A
GRUPO MÉXICO,4630640.39,EUR,OP-105103,13/02/2018,06-Jul-2023,1969
CEMEX,126766.16,MXN,OP-105104,"August 07, 2016","January 03, 2021",1610
GRUPO LALA,4150871.18,MXN,OP-105105,2023-05-01,N/A,N/A
liverpool,7123439.45,EUR,OP-105106,03-Dec-2017,N/A,N/A
SORIANA,7046409.99,USD,OP-105107,"March 19, 2016",11/05/2020,1692
pemex,1883354.64,USD,OP-105108,"November 19, 2017",2021-05-13,1271
SORIANA,4851506.49,EUR,OP-105109,08/07/2022,N/A,N/A
BANORTE,3016429.69,MXN,OP-105110,2017-01-25,2017-10-04,252
GRUPO CARSO,5324743.21,USD,OP-105111,"October 07, 2015",N/A,N/A
PEMEX,1416349.08,EUR,OP-105112,"May 12, 2023",17/04/2024,341
PEMEX,5736070.59,MXN,OP-105113,27-Jan-2020,N/A,N/A
grupo lala,6338212.11,MXN,OP-105114,2021-10-16,N/A,N/A
WALMART DE MÉXICO,3753773.84,USD,OP-105115,2022-11-09,N/A,N/A
GRUPO BIMBO,2593688.03,MXN,OP-105116,02-Nov-2016,2018-02-26,481
alsea,2902898.5,USD,OP-105117,19/12/2016,N/A,N/A
GRUPO LALA,1495956.29,USD,OP-105118,2024-10-13,01/06/2025,85
WALMART DE MÉXICO,1120946.46,USD,OP-105119,2016-09-06,16/05/2022,2078
grupo bimbo,285122.37,MXN,OP-105120,2018-03-10,29/07/2019,506
FEMSA,8514204.48,USD,OP-105121,26/02/2023,N/A,N/A
pemex,2758253.86,USD,OP-105122,09-Jun-2022,N/A,N/A
PEMEX,2708086.65,MXN,OP-105123,02/10/2017,N/A,N/A
ALSEA,5095299.54,MXN,OP-105124,"May 14, 2025",N/A,N/A
GRUPO BIMBO,6274872.99,USD,OP-105125,2022-07-15,N/A,N/A
soriana,5342213.24,MXN,OP-105126,"August 05, 2019","July 06, 2020",336
walmart de méxico,9561925.74,EUR,OP-105127,"August 08, 2023",N/A,N/A
FEMSA,7934697.46,EUR,OP-105128,2024-11-02,N/A,N/A
LIVERPOOL,2168996.66,MXN,OP-105129,2024-12-25,N/A,N/A
GRUPO MÉXICO,2708576.94,EUR,OP-105130,2016-12-23,N/A,N/A
PEMEX,4345182.09,EUR,OP-105131,"September 30, 2020",2021-07-03,276
AMÉRICA MÓVIL,7420686.01,EUR,OP-105132,"June 29, 2017",10/09/2024,2659
cemex,5811357.6,EUR,OP-105133,2017-06-18,N/A,N/A
GRUPO BIMBO,1167227.25,USD,OP-105134,02/06/2024,N/A,N/A
walmart de méxico,3314675.88,MXN,OP-105135,"April 02, 2025",N/A,N/A
banorte,7548490.21,EUR,OP-105136,"July 06, 2018","March 31, 2022",1364
américa móvil,1855830.13,MXN,OP-105137,2021-08-22,2021-08-28,6
telmex,7121102.98,MXN,OP-105138,08-May-2017,N/A,N/A
TELMEX,695199.68,USD,OP-105139,2018-06-18,N/A,N/A
pemex,3135940.84,USD,OP-105140,"May 13, 2019","December 09, 2020",576
TELMEX,4331659.53,USD,OP-105141,24-Jan-2020,N/A,N/A
grupo carso,4237619.66,EUR,OP-105142,22-Sep-2015,N/A,N/A
BBVA MÉXICO,7493692.48,MXN,OP-105143,"October 04, 2018",2024-01-20,1934
soriana,6580434.79,MXN,OP-105144,"April 11, 2022",N/A,N/A
banorte,8510374.55,EUR,OP-105145,2016-03-02,N/A,N/A
LIVERPOOL,7411121.75,USD,OP-105146,"May 12, 2021",N/A,N/A
telmex,4249461.39,USD,OP-105147,"December 20, 2023",N/A,N/A
GRUPO BIMBO,5176184.37,MXN,OP-105148,21/08/2017,N/A,N/A
WALMART DE MÉXICO,4196585.67,MXN,OP-105149,2021-11-25,02-Mar-2022,97
pemex,211649.76,USD,OP-105150,2017-06-15,10-Nov-2017,148
banorte,1859701.96,MXN,OP-105151,"October 13, 2015",N/A,N/A
GRUPO LALA,7740078.0,USD,OP-105152,2018-09-20,2023-12-25,1922
grupo carso,2055496.27,USD,OP-105153,31-Dec-2024,N/A,N/A
FEMSA,3749038.35,EUR,OP-105154,19-May-2019,N/A,N/A
ALSEA,329884.7,EUR,OP-105155,23-Nov-2019,"January 10, 2024",1509
WALMART DE MÉXICO,3444464.41,MXN,OP-105156,2016-09-03,N/A,N/A
bbva méxico,3707802.61,USD,OP-105157,2019-09-11,14/12/2021,825
grupo carso,2583376.67,MXN,OP-105158,21/10/2017,05/03/2025,2751
WALMART DE MÉXICO,6161352.4,USD,OP-105159,"March 12, 2022",N/A,N/A
PEMEX,8191487.44,EUR,OP-105160,04-Mar-2021,N/A,N/A
banorte,4503407.62,USD,OP-105161,"May 31, 2024",N/A,N/A
telmex,8970420.16,USD,OP-105162,"May 25, 2025",N/A,N/A
alsea,259118.42,EUR,OP-105163,19/11/2024,N/A,N/A
GRUPO CARSO,2473130.3,MXN,OP-105164,2021-12-29,N/A,N/A
BANORTE,6174054.1,EUR,OP-105165,"June 09, 2025",N/A,N/A
ALSEA,6176432.89,USD,OP-105166,"November 09, 2020",N/A,N/A
bbva méxico,779246.33,USD,OP-105167,12-Mar-2024,N/A,N/A
grupo bimbo,472253.33,USD,OP-105168,06-Jan-2021,N/A,N/A
bbva méxico,7448238.69,USD,OP-105169,04/01/2016,2022-06-05,2256
GRUPO BIMBO,2754698.62,USD,OP-105170,13/06/2021,N/A,N/A
ALSEA,4135918.97,EUR,OP-105171,2022-08-04,N/A,N/A
cemex,832754.68,EUR,OP-105172,"March 28, 2020",03/03/2025,1801
GRUPO CARSO,6782830.31,USD,OP-105173,24/02/2019,21/06/2020,483
bbva méxico,2778628.41,EUR,OP-105174,2023-07-09,N/A,N/A
soriana,7193464.18,USD,OP-105175,21-Nov-2017,N/A,N/A
FEMSA,6275134.17,EUR,OP-105176,"May 18, 2020",N/A,N/A
GRUPO MÉXICO,5244146.51,MXN,OP-105177,13-Nov-2016,13/03/2022,1946
CEMEX,756150.8,MXN,OP-105178,18-Sep-2018,18/01/2019,122
ALSEA,4434649.18,MXN,OP-105179,25-Oct-2019,N/A,N/A
américa móvil,6069574.06,EUR,OP-105180,22-Aug-2021,N/A,N/A
GRUPO MÉXICO,7391922.69,MXN,OP-105181,25/03/2016,2021-12-07,2083
CEMEX,8553815.68,EUR,OP-105182,26/07/2025,N/A,N/A
SORIANA,7350887.52,EUR,OP-105183,"June 05, 2020",N/A,N/A
liverpool,7345263.96,EUR,OP-105184,"March 06, 2025",N/A,N/A
GRUPO MÉXICO,6568757.72,USD,OP-105185,2023-11-04,N/A,N/A
SORIANA,8318896.85,EUR,OP-105186,06-Mar-2022,N/A,N/A
CEMEX,9538593.88,USD,OP-105187,2018-10-29,N/A,N/A
femsa,371972.49,MXN,OP-105188,"May 15, 2022",N/A,N/A
alsea,892219.53,MXN,OP-105189,02-Nov-2019,2024-07-28,1730
PEMEX,4833185.34,USD,OP-105190,"July 16, 2023",N/A,N/A
ALSEA,1874867.8,USD,OP-105191,"December 29, 2016","November 14, 2020",1416
PEMEX,9673810.64,USD,OP-105192,21/06/2017,27/12/2019,919
SORIANA,9328999.21,USD,OP-105193,"April 16, 2024",N/A,N/A
walmart de méxico,6309854.9,MXN,OP-105194,2020-05-21,N/A,N/A
femsa,9397182.85,MXN,OP-105195,24/02/2017,"July 30, 2024",2713
GRUPO LALA,8242780.86,EUR,OP-105196,"February 19, 2016","October 06, 2020",1691
telmex,1181886.02,USD,OP-105197,26-Apr-2024,N/A,N/A
GRUPO LALA,9036535.87,USD,OP-105198,2023-10-11,N/A,N/A
BBVA MÉXICO,4863144.61,MXN,OP-105199,07-Oct-2016,02/08/2019,854
GRUPO LALA,3320590.97,MXN,OP-105200,28/03/2025,N/A,N/A
grupo méxico,5374612.77,EUR,OP-105201,"May 09, 2023",N/A,N/A
CEMEX,6881327.48,EUR,OP-105202,"July 25, 2025",N/A,N/A
grupo bimbo,132947.59,USD,OP-105203,13-Feb-2023,N/A,N/A
grupo bimbo,5913434.99,EUR,OP-105204,"October 22, 2015",23/10/2021,2193
PEMEX,5056142.13,MXN,OP-105205,2016-07-04,"September 12, 2019",1165
AMÉRICA MÓVIL,946439.17,USD,OP-105206,12/12/2024,N/A,N/A
grupo carso,6045659.31,EUR,OP-105207,"April 04, 2023",2024-08-10,494
liverpool,8131107.8,USD,OP-105208,2024-05-14,N/A,N/A
bbva méxico,2765179.81,EUR,OP-105209,26/11/2022,N/A,N/A
bbva méxico,3469326.38,MXN,OP-105210,"January 17, 2016",2022-09-08,2426
CEMEX,3638619.23,EUR,OP-105211,27-May-2024,N/A,N/A
WALMART DE MÉXICO,5730266.78,EUR,OP-105212,21-Oct-2021,N/A,N/A
alsea,4024438.57,MXN,OP-105213,2019-06-28,N/A,N/A
grupo méxico,9276507.04,MXN,OP-105214,24-Jan-2019,N/A,N/A
grupo méxico,4925277.57,EUR,OP-105215,15-Jun-2016,N/A,N/A
grupo lala,2871214.56,EUR,OP-105216,"September 07, 2021",N/A,N/A
CEMEX,582004.05,USD,OP-105217,27/06/2020,N/A,N/A
GRUPO CARSO,6393943.05,USD,OP-105218,"December 04, 2018",N/A,N/A
walmart de méxico,3314584.09,USD,OP-105219,2016-12-20,2021-11-13,1789
GRUPO CARSO,7281847.81,MXN,OP-105220,18/05/2025,N/A,N/A
banorte,8879413.2,EUR,OP-105221,20-Jul-2023,N/A,N/A
